,Year,MSN,USA,US,d_USA
29706,2009,RFCCD,267.84000000000003,9.9,257.94000000000005
29710,2009,RFEID,202.98000000000002,8.98,194.00000000000003
29714,2009,RFICD,378.73,9.25,369.48
29716,2009,RFICV,1134.6000000000001,1134.3,0.3000000000001819
29721,2009,RFTCD,417.44,9.68,407.76
29723,2009,RFTCV,11284.200000000003,11284.1,0.10000000000218279
29725,2009,RFTXD,406.03000000000003,9.81,396.22
29727,2009,RFTXV,9658.200000000003,9658.4,-0.19999999999708962
29734,2009,SGICP,242507.0,242503.0,4.0
29736,2009,SNICD,747.4000000000001,20.2,727.2
29741,2009,SOEGB,8699.0,8697.0,2.0
29748,2009,SOTGP,2421.0,2420.0,1.0
29751,2009,TEACD,932.31,17.9,914.41
29753,2009,TEAPB,4858.0999999999985,86.8,4771.299999999998
29755,2009,TECCD,1027.16,20.67,1006.4900000000001
29757,2009,TECPB,3286.5000000000005,58.2,3228.3000000000006
29759,2009,TEGDS,429.29,7.38,421.91
29760,2009,TEICB,28475365.0,28451553.0,23812.0
29761,2009,TEICD,656.4300000000002,11.35,645.0800000000002
29762,2009,TEICV,187840.19999999998,187798.4,41.79999999998836
29763,2009,TEIPB,6152.400000000001,92.7,6059.700000000001
29765,2009,TEPRB,72699514.0,72699520.0,-6.0
29767,2009,TERCD,1137.74,22.04,1115.7
29770,2009,TERPB,3771.4,68.6,3702.8
29771,2009,TETCB,93993176.0,93969365.0,23811.0
29772,2009,TETCD,899.41,17.26,882.15
29773,2009,TETCV,1066334.9000000001,1066292.8,42.10000000009313
29774,2009,TETGR,372.92,6.18,366.74
29775,2009,TETPB,18068.4,306.3,17762.100000000002
29776,2009,TETPV,194769.19999999998,3475.9,191293.3
29777,2009,TETXB,93993170.0,93969356.0,23814.0
29778,2009,TETXD,899.41,17.26,882.15
29779,2009,TETXV,1066334.9000000001,1066292.8,42.10000000009313
29784,2009,TNICB,21820830.0,21797020.0,23810.0
29785,2009,TNISB,16565103.0,16541294.0,23809.0
29788,2009,TNSCB,61815210.0,61791400.0,23810.0
29789,2009,TNTXB,68184395.0,68160582.0,23813.0
29801,2009,WDRCD,433.25,8.17,425.08
29806,2009,WSCCB,36357.0,36355.0,2.0
29807,2009,WSEIB,257626.0,257624.0,2.0
29809,2009,WSTCB,451690.0,451687.0,3.0
29811,2009,WWCCD,357.54,4.76,352.78000000000003
29815,2009,WWEIB,437674.0,437670.0,4.0
29816,2009,WWEID,91.14,2.4,88.74
29817,2009,WWEIV,1050.1999999999998,1050.3,-0.10000000000013642
29819,2009,WWICD,107.12,2.62,104.5
29826,2009,WWTCD,227.28,3.38,223.9
29829,2009,WWTXD,268.25,3.75,264.5
29832,2009,WXICD,1071.4,24.35,1047.0500000000002
29848,2010,ARICD,677.04,13.12,663.92
29852,2010,ARTCD,677.04,13.12,663.92
29856,2010,ARTXD,677.04,13.12,663.92
29860,2010,AVACD,1284.6900000000003,25.19,1259.5000000000002
29862,2010,AVACV,681.0,681.4,-0.39999999999997726
29864,2010,AVTCD,1284.6900000000003,25.19,1259.5000000000002
29866,2010,AVTCV,681.0,681.4,-0.39999999999997726
29868,2010,AVTXD,1284.6900000000003,25.19,1259.5000000000002
29870,2010,AVTXV,681.0,681.4,-0.39999999999997726
29873,2010,BDFDB,44431.0,44427.0,4.0
29874,2010,BDLCB,606.0,605.0,1.0
29881,2010,BFTCB,1820973.0,1820977.0,-4.0
29883,2010,BQICB,164731.0,164731.0,0.0
29884,2010,BQICP,37843.0,37843.0,0.0
29885,2010,BQTCB,164731.0,164731.0,0.0
29886,2010,BQTCP,37843.0,37843.0,0.0
29887,2010,BYICB,6636.0,6636.0,0.0
29888,2010,BYICP,1516.0,1516.0,0.0
29889,2010,BYTCB,6636.0,6636.0,0.0
29890,2010,BYTCP,1516.0,1516.0,0.0
29891,2010,CCEXB,0.0,36278.0,-36278.0
29892,2010,CCEXD,0.0,6.74,-6.74
29893,2010,CCEXP,0.0,1463.0,-1463.0
29894,2010,CCEXV,0.0,244.7,-244.7
29895,2010,CCIMB,0.0,30107.0,-30107.0
29896,2010,CCIMD,0.0,13.37,-13.37
29897,2010,CCIMP,0.0,1214.0,-1214.0
29898,2010,CCIMV,0.0,402.7,-402.7
29899,2010,CCNIB,0.0,-6171.0,6171.0
29900,2010,CCNIP,0.0,-249.0,249.0
29901,2010,CCNIV,0.0,158.0,-158.0
29908,2010,CLCCD,94.62,3.73,90.89
29912,2010,CLEID,113.94000000000001,2.28,111.66000000000001
29913,2010,CLEIK,948.6599999999999,19.623,929.0369999999998
29916,2010,CLHCK,630.9830000000001,22.59,608.393
29917,2010,CLICB,1625429.0,1625426.0,3.0
29918,2010,CLICD,149.0,3.93,145.07
29923,2010,CLKCD,57.31,5.84,51.47
29924,2010,CLKCK,263.43100000000004,26.301,237.13000000000005
29928,2010,CLOCD,137.48000000000002,2.94,134.54000000000002
29929,2010,CLOCK,983.9010000000001,21.722,962.1790000000001
29934,2010,CLPRK,511.31,20.133,491.177
29943,2010,CLTCD,123.75,2.41,121.34
29947,2010,CLTXD,153.05,3.92,149.13000000000002
29954,2010,DFACD,1114.46,21.66,1092.8
29956,2010,DFACV,126195.90000000001,126195.9,1.4551915228366852e-11
29958,2010,DFCCD,929.98,18.47,911.51
29960,2010,DFCCV,7222.3,7222.5,-0.1999999999998181
29962,2010,DFEID,860.34,16.63,843.71
29964,2010,DFEIV,1324.5000000000002,1324.7,-0.1999999999998181
29966,2010,DFICD,947.07,18.55,928.5200000000001
29968,2010,DFICV,21330.999999999996,21331.3,-0.3000000000029104
29971,2010,DFRCD,1041.28,21.58,1019.6999999999999
29977,2010,DFTCD,1069.69,21.0,1048.69
29978,2010,DFTCK,0.0,5.775,-5.775
29982,2010,DFTXD,1075.61,21.05,1054.56
29984,2010,DFTXV,166858.70000000004,166858.5,0.20000000004074536
29986,2010,DKEID,860.34,16.63,843.71
29988,2010,DKEIV,1324.5000000000002,1324.7,-0.1999999999998181
29991,2010,ELEXD,249.5,9.98,239.52
29993,2010,ELEXV,650.8000000000001,650.8,1.1368683772161603e-13
29995,2010,ELIMD,385.98999999999995,13.31,372.67999999999995
30010,2010,ENICP,4755.0,4753.0,2.0
30012,2010,ENTCK,0.0,3.562,-3.562
30013,2010,ENTCP,306151.0,306155.0,-4.0
30014,2010,EQICB,887849.0,887849.0,0.0
30015,2010,EQICP,319025.0,319026.0,-1.0
30016,2010,EQTCB,887849.0,887849.0,0.0
30017,2010,EQTCP,319025.0,319026.0,-1.0
30018,2010,ESACB,26311.0,26315.0,-4.0
30019,2010,ESACD,779.4799999999999,30.95,748.5299999999999
30023,2010,ESCCD,1517.1299999999999,29.87,1487.26
30025,2010,ESCCV,135553.4,135553.7,-0.3000000000174623
30027,2010,ESICD,1144.11,19.89,1124.2199999999998
30032,2010,ESRCD,1773.1000000000001,33.81,1739.2900000000002
30034,2010,ESRCV,166778.2,166778.0,0.20000000001164153
30036,2010,ESRPP,247888.0,4674.0,243214.0
30039,2010,ESTCD,1514.5900000000001,28.92,1485.67
30042,2010,ESTPP,682626.0,12139.0,670487.0
30044,2010,ESTXD,1514.5900000000001,28.92,1485.67
30047,2010,EYICB,5269.0,5269.0,0.0
30048,2010,EYICP,2163.0,2163.0,0.0
30049,2010,EYTCB,5269.0,5269.0,0.0
30050,2010,EYTCP,2163.0,2163.0,0.0
30051,2010,FFETK,0.0,9.756,-9.756
30052,2010,FFTCB,80728784.0,80722611.0,6173.0
30054,2010,FNICD,35.94,17.97,17.97
30065,2010,GDPRV,14888142.899999999,14992052.0,-103909.10000000149
30066,2010,GDPRX,15546311.0,15598753.0,-52442.0
30075,2010,HLACD,1300.12,25.8,1274.32
30077,2010,HLACV,191.89999999999998,192.2,-0.30000000000001137
30078,2010,HLCCB,140006.0,140011.0,-5.0
30079,2010,HLCCD,1081.49,21.62,1059.8700000000001
30083,2010,HLICD,1106.84,17.35,1089.49
30084,2010,HLICK,193.49400000000003,3.393,190.10100000000003
30089,2010,HLRCD,1390.12,25.65,1364.4699999999998
30091,2010,HLRCV,13590.100000000002,13589.5,0.6000000000021828
30095,2010,HLTCD,1237.77,19.11,1218.66
30096,2010,HLTCK,193.91700000000003,3.489,190.42800000000003
30097,2010,HLTCP,825885.0,825880.0,5.0
30098,2010,HLTCV,54878.7,54878.3,0.39999999999417923
30100,2010,HLTXD,1237.77,19.11,1218.66
30101,2010,HLTXP,825885.0,825880.0,5.0
30102,2010,HLTXV,54878.7,54878.3,0.39999999999417923
30104,2010,HYCCP,82.0,80.0,2.0
30113,2010,IQICB,37961.0,37961.0,0.0
30114,2010,IQICP,9075.0,9075.0,0.0
30115,2010,IQTCB,37961.0,37961.0,0.0
30116,2010,IQTCP,9075.0,9075.0,0.0
30117,2010,IYICB,1193.0,1193.0,0.0
30118,2010,IYICP,274.0,274.0,0.0
30119,2010,IYTCB,1193.0,1193.0,0.0
30120,2010,IYTCP,274.0,274.0,0.0
30122,2010,JFACD,820.1999999999999,16.31,803.89
30124,2010,JFACV,48334.899999999994,48335.0,-0.10000000000582077
30126,2010,JFTCD,820.1999999999999,16.31,803.89
30128,2010,JFTCV,48334.899999999994,48335.0,-0.10000000000582077
30130,2010,JFTXD,820.1999999999999,16.31,803.89
30132,2010,JFTXV,48334.899999999994,48335.0,-0.10000000000582077
30134,2010,KSCCD,1249.63,24.43,1225.2
30138,2010,KSICD,977.79,19.09,958.6999999999999
30142,2010,KSRCD,1225.7500000000002,24.44,1201.3100000000002
30146,2010,KSTCD,1202.7099999999998,23.49,1179.2199999999998
30150,2010,KSTXD,1202.7099999999998,23.49,1179.2199999999998
30160,2010,LUACD,2998.8000000000006,58.8,2940.0000000000005
30162,2010,LUACV,9100.4,9100.3,0.1000000000003638
30164,2010,LUICD,2998.8000000000006,58.8,2940.0000000000005
30166,2010,LUICV,7989.2,7989.4,-0.1999999999998181
30168,2010,LUTCD,2998.8000000000006,58.8,2940.0000000000005
30172,2010,LUTXD,2998.8000000000006,58.8,2940.0000000000005
30179,2010,MGACD,1168.1899999999998,22.64,1145.5499999999997
30181,2010,MGACV,369432.49999999994,369432.5,-5.820766091346741e-11
30183,2010,MGCCD,1168.1899999999998,22.46,1145.7299999999998
30187,2010,MGICD,1168.1899999999998,22.72,1145.4699999999998
30189,2010,MGICV,5895.2,5895.1,0.0999999999994543
30191,2010,MGTCD,1168.1899999999998,22.64,1145.5499999999997
30192,2010,MGTCK,0.0,5.067,-5.067
30195,2010,MGTPV,65002.100000000006,1217.1,63785.00000000001
30197,2010,MGTXD,1168.1899999999998,22.64,1145.5499999999997
30202,2010,MSICD,910.57,24.61,885.96
30204,2010,MSICV,3905.6999999999994,3905.5,0.19999999999936335
30209,2010,NGACD,452.54,6.77,445.77000000000004
30213,2010,NGCCB,3172596.0,3172591.0,5.0
30214,2010,NGCCD,505.45000000000005,9.2,496.25000000000006
30218,2010,NGEID,257.96999999999997,5.16,252.80999999999997
30219,2010,NGEIK,50.181,1.022,49.159
30221,2010,NGEIV,38990.5,38990.8,-0.3000000000029104
30223,2010,NGICD,371.31999999999994,6.17,365.1499999999999
30229,2010,NGMPK,36.019999999999996,1.099,34.921
30232,2010,NGRCB,4887371.0,4887375.0,-4.0
30233,2010,NGRCD,616.6000000000001,11.13,605.4700000000001
30239,2010,NGTCD,425.81,7.37,418.44
30240,2010,NGTCK,52.174,1.023,51.150999999999996
30242,2010,NGTCV,161302.89999999994,161302.8,0.0999999999476131
30243,2010,NGTPB,4619.200000000001,79.6,4539.6
30244,2010,NGTPP,4522.0,77.9,4444.1
30246,2010,NGTXD,495.14000000000004,8.54,486.6
30247,2010,NGTXK,52.18099999999999,1.023,51.15799999999999
30249,2010,NGTXV,122312.39999999998,122312.0,0.3999999999796273
30252,2010,NUEGD,20.310000000000002,0.64,19.67
30256,2010,NUETD,20.310000000000002,0.64,19.67
30260,2010,OHICB,1687280.0,1687282.0,-2.0
30261,2010,OHICD,237.46,17.32,220.14000000000001
30262,2010,OHICV,29228.3,29228.4,-0.10000000000218279
30264,2010,OPICD,1264.2299999999998,20.52,1243.7099999999998
30266,2010,OPICV,23497.899999999998,23497.7,0.19999999999708962
30270,2010,OPTCD,1264.2299999999998,20.52,1243.7099999999998
30272,2010,OPTCV,23497.899999999998,23497.7,0.19999999999708962
30274,2010,OPTXD,1264.2299999999998,20.52,1243.7099999999998
30276,2010,OPTXV,23497.899999999998,23497.7,0.19999999999708962
30278,2010,P1ICD,898.6100000000001,18.7,879.9100000000001
30281,2010,P1ISB,2338790.0,2338793.0,-3.0
30284,2010,P1TCD,1070.7899999999997,20.3,1050.4899999999998
30286,2010,P1TCV,54634.99999999999,54635.1,-0.10000000000582077
30288,2010,P1TXD,1103.4499999999998,21.27,1082.1799999999998
30293,2010,PAACD,1119.9900000000002,21.54,1098.4500000000003
30294,2010,PAACK,0.0,5.316,-5.316
30296,2010,PAACV,564237.1,564237.3,-0.2000000000698492
30298,2010,PACCD,986.29,18.97,967.3199999999999
30299,2010,PACCK,0.0,5.193,-5.193
30301,2010,PACCV,12327.900000000001,12327.3,0.6000000000021828
30303,2010,PAEID,695.21,9.55,685.6600000000001
30304,2010,PAEIK,0.0,5.955,-5.955
30308,2010,PAICD,932.66,18.22,914.4399999999999
30309,2010,PAICK,0.0,4.921,-4.921
30316,2010,PARCD,1257.79,23.58,1234.21
30322,2010,PATCD,1084.76,20.85,1063.91
30323,2010,PATCK,0.0,5.204,-5.204
30325,2010,PATCV,716905.4000000001,716905.1,0.30000000016298145
30326,2010,PATPB,6688.8,117.8,6571.0
30327,2010,PATPP,1257.8000000000002,22.6,1235.2000000000003
30329,2010,PATXD,1091.9700000000003,20.97,1071.0000000000002
30331,2010,PATXV,713368.8,713368.7,0.10000000009313226
30338,2010,PCEID,24.51,2.13,22.380000000000003
30342,2010,PCICD,41.04,3.41,37.629999999999995
30344,2010,PCICV,588.6999999999999,588.9,-0.20000000000004547
30350,2010,PCTCD,48.22,2.84,45.379999999999995
30352,2010,PCTCV,879.4,879.7,-0.3000000000000682
30354,2010,PCTXD,42.42,3.4,39.02
30356,2010,PCTXV,589.1999999999999,589.4,-0.20000000000004547
30357,2010,PEACD,1118.5200000000002,21.53,1096.9900000000002
30358,2010,PEACV,564435.8000000002,564435.9,-0.09999999986030161
30360,2010,PECCD,570.52,10.65,559.87
30363,2010,PEEID,165.84000000000003,2.63,163.21000000000004
30364,2010,PEEIV,94791.69999999998,94791.4,0.29999999998835847
30365,2010,PEICD,548.8699999999999,10.5,538.3699999999999
30366,2010,PEICV,158476.69999999998,158634.7,-158.0000000000291
30367,2010,PEISB,15108563.0,15102389.0,6174.0
30368,2010,PERCD,738.9999999999999,13.31,725.6899999999999
30371,2010,PESCB,87618366.0,87612192.0,6174.0
30372,2010,PETCD,572.38,10.76,561.62
30373,2010,PETCV,942805.7,942964.0,-158.30000000004657
30374,2010,PETXD,860.37,16.47,843.9
30375,2010,PETXV,848014.6000000001,848172.5,-157.89999999990687
30383,2010,PQACB,7452.0,7452.0,0.0
30384,2010,PQACD,1300.12,25.8,1274.32
30385,2010,PQACP,1937.0,1940.0,-3.0
30386,2010,PQACV,191.89999999999998,192.2,-0.30000000000001137
30387,2010,PQCCB,140006.0,140011.0,-5.0
30388,2010,PQCCD,1081.49,21.62,1059.8700000000001
30389,2010,PQCCP,36453.0,36452.0,1.0
30390,2010,PQCCV,3027.0,3027.1,-0.09999999999990905
30391,2010,PQICB,516644.0,516646.0,-2.0
30392,2010,PQICD,1086.47,17.42,1069.05
30393,2010,PQICP,134507.0,134508.0,-1.0
30394,2010,PQICV,8841.199999999997,8841.0,0.19999999999708962
30395,2010,PQISB,507411.0,507412.0,-1.0
30396,2010,PQRCB,529840.0,529835.0,5.0
30397,2010,PQRCD,1390.12,25.65,1364.4699999999998
30398,2010,PQRCP,137939.0,137942.0,-3.0
30399,2010,PQRCV,13590.100000000002,13589.5,0.6000000000021828
30400,2010,PQRFB,9235.0,9234.0,1.0
30401,2010,PQSCB,1184712.0,1184710.0,2.0
30402,2010,PQTCB,1193943.0,1193944.0,-1.0
30403,2010,PQTCD,1238.03,21.65,1216.3799999999999
30404,2010,PQTCP,310847.0,310842.0,5.0
30405,2010,PQTCV,25650.3,25649.9,0.3999999999978172
30406,2010,PQTXB,1193943.0,1193944.0,-1.0
30407,2010,PQTXD,1238.03,21.65,1216.3799999999999
30408,2010,PQTXP,310847.0,310842.0,5.0
30409,2010,PQTXV,25650.3,25649.9,0.3999999999978172
30410,2010,PYICB,427537.0,427537.0,0.0
30411,2010,PYICP,111482.0,111483.0,-1.0
30412,2010,PYTCB,427537.0,427537.0,0.0
30413,2010,PYTCP,111482.0,111483.0,-1.0
30415,2010,RETCB,8266854.0,8266858.0,-4.0
30417,2010,RFACD,286.76,11.55,275.21
30419,2010,RFACV,10300.400000000001,10300.0,0.4000000000014552
30421,2010,RFCCD,341.34000000000003,12.9,328.44000000000005
30425,2010,RFEID,272.46,12.47,259.98999999999995
30429,2010,RFICD,471.9200000000001,11.94,459.9800000000001
30436,2010,RFTCD,534.2800000000001,11.77,522.5100000000001
30440,2010,RFTXD,533.6500000000001,11.67,521.9800000000001
30442,2010,RFTXV,12460.3,12460.5,-0.2000000000007276
30451,2010,SNICD,891.7,24.1,867.6
30452,2010,SNICP,4970.0,4974.0,-4.0
30457,2010,SOEGP,1204.0,1206.0,-2.0
30462,2010,SOTCB,91287.0,91282.0,5.0
30464,2010,SOTXB,79525.0,79520.0,5.0
30466,2010,TEACD,1119.4100000000003,21.54,1097.8700000000003
30468,2010,TEAPB,4909.200000000001,87.3,4821.900000000001
30470,2010,TECCD,1047.43,20.92,1026.51
30471,2010,TECCV,177661.7,177662.0,-0.29999999998835847
30472,2010,TECPB,3292.3,58.2,3234.1000000000004
30474,2010,TEGDS,469.0399999999999,8.1,460.9399999999999
30475,2010,TEICB,30650273.0,30644101.0,6172.0
30476,2010,TEICD,691.44,12.13,679.3100000000001
30477,2010,TEICV,221243.3,221401.3,-158.0
30478,2010,TEIPB,6457.6,99.1,6358.5
30482,2010,TERCD,1165.59,22.37,1143.22
30485,2010,TERPB,3855.4999999999995,70.7,3784.7999999999997
30486,2010,TETCB,97518706.0,97512536.0,6170.0
30487,2010,TETCD,987.89,18.92,968.97
30488,2010,TETCV,1213927.6,1214085.2,-157.5999999998603
30489,2010,TETGR,378.49,6.25,372.24
30490,2010,TETPB,18514.599999999995,315.2,18199.399999999994
30491,2010,TETPV,219208.3,3924.9,215283.4
30492,2010,TETXB,97518689.0,97512519.0,6170.0
30493,2010,TETXD,987.89,18.92,968.97
30494,2010,TETXV,1213927.6,1214085.2,-157.5999999998603
30499,2010,TNICB,23634854.0,23628680.0,6174.0
30500,2010,TNISB,18264638.0,18258469.0,6169.0
30503,2010,TNSCB,64170601.0,64164431.0,6170.0
30504,2010,TNTXB,70693046.0,70686878.0,6168.0
30516,2010,WDRCD,511.33000000000004,9.64,501.69000000000005
30526,2010,WWCCD,423.66,5.43,418.23
30531,2010,WWEID,101.78,2.63,99.15
30532,2010,WWEIV,1207.3999999999999,1207.2,0.1999999999998181
30534,2010,WWICD,108.88000000000001,2.67,106.21000000000001
30535,2010,WWICV,3160.3999999999996,3160.0,0.3999999999996362
30541,2010,WWTCD,251.2,3.56,247.64
30544,2010,WWTXD,296.45,3.86,292.59
30546,2010,WXICB,17077.0,17082.0,-5.0
30547,2010,WXICD,1471.3600000000001,33.44,1437.92
30549,2010,WXICV,571.7,571.3,0.40000000000009095
30563,2011,ARICD,761.19,14.72,746.47
30565,2011,ARICV,12650.199999999999,12649.9,0.2999999999992724
30567,2011,ARTCD,761.19,14.72,746.47
30569,2011,ARTCV,12650.199999999999,12649.9,0.2999999999992724
30571,2011,ARTXD,761.19,14.72,746.47
30573,2011,ARTXV,12650.199999999999,12649.9,0.2999999999992724
30575,2011,AVACD,1613.64,31.64,1582.0
30579,2011,AVTCD,1613.64,31.64,1582.0
30583,2011,AVTXD,1613.64,31.64,1582.0
30588,2011,BDFDB,125149.0,125151.0,-2.0
30594,2011,BFLCB,755701.0,755698.0,3.0
30606,2011,CCEXB,0.0,24058.0,-24058.0
30607,2011,CCEXD,0.0,8.75,-8.75
30608,2011,CCEXP,0.0,970.0,-970.0
30610,2011,CCIMB,0.0,35162.0,-35162.0
30611,2011,CCIMD,0.0,15.71,-15.71
30612,2011,CCIMP,0.0,1418.0,-1418.0
30613,2011,CCIMV,0.0,552.2,-552.2
30614,2011,CCNIB,0.0,11104.0,-11104.0
30615,2011,CCNIP,0.0,448.0,-448.0
30616,2011,CCNIV,0.0,341.8,-341.8
30623,2011,CLCCD,93.47,3.99,89.48
30627,2011,CLEID,121.03999999999999,2.38,118.66
30628,2011,CLEIK,942.144,19.341,922.803
30631,2011,CLHCK,575.63,22.105,553.525
30633,2011,CLICD,165.82,4.55,161.26999999999998
30638,2011,CLKCD,67.83,6.89,60.94
30639,2011,CLKCK,263.587,26.313,237.274
30643,2011,CLOCD,149.95999999999998,3.24,146.71999999999997
30644,2011,CLOCK,978.096,21.686,956.41
30645,2011,CLOCP,46233.0,46238.0,-5.0
30649,2011,CLPRK,509.20599999999996,20.132,489.07399999999996
30658,2011,CLTCD,132.82000000000005,2.55,130.27000000000004
30660,2011,CLTCV,50233.399999999994,50233.4,-7.275957614183426e-12
30662,2011,CLTXD,169.67,4.53,165.14
30669,2011,DFACD,1429.5200000000002,27.79,1401.7300000000002
30671,2011,DFACV,166754.9,166755.2,-0.3000000000174623
30673,2011,DFCCD,1249.0700000000002,24.69,1224.38
30675,2011,DFCCV,9656.599999999999,9656.6,-1.8189894035458565e-12
30677,2011,DFEID,1154.11,22.56,1131.55
30680,2011,DFICB,1234730.0,1234723.0,7.0
30681,2011,DFICD,1261.84,24.83,1237.01
30683,2011,DFICV,30582.999999999996,30582.9,0.09999999999490683
30684,2011,DFISB,1231941.0,1231936.0,5.0
30686,2011,DFRCD,1352.3200000000002,25.94,1326.38
30692,2011,DFTCD,1376.1999999999998,27.04,1349.1599999999999
30693,2011,DFTCK,0.0,5.77,-5.77
30695,2011,DFTCV,221972.49999999997,221972.3,0.1999999999825377
30697,2011,DFTXD,1382.5,27.08,1355.42
30699,2011,DFTXV,220537.8,220537.9,-0.10000000000582077
30701,2011,DKEID,1154.0999999999997,22.56,1131.5399999999997
30706,2011,ELEXD,198.64,7.64,191.0
30710,2011,ELIMD,345.9,11.53,334.37
30727,2011,ENTCK,0.0,3.561,-3.561
30729,2011,EQICB,963464.0,963463.0,1.0
30730,2011,EQICP,346196.0,346196.0,0.0
30731,2011,EQTCB,963464.0,963463.0,1.0
30732,2011,EQTCP,346196.0,346196.0,0.0
30734,2011,ESACD,773.9100000000001,30.67,743.2400000000001
30738,2011,ESCCD,1551.3499999999997,30.0,1521.3499999999997
30740,2011,ESCCV,135926.8,135926.7,0.09999999997671694
30742,2011,ESICD,1160.6,20.02,1140.58
30747,2011,ESRCD,1818.5800000000002,34.34,1784.2400000000002
30751,2011,ESRPP,242275.0,4566.0,237709.0
30754,2011,ESTCD,1546.3100000000002,29.12,1517.1900000000003
30757,2011,ESTPP,677129.0,12035.0,665094.0
30759,2011,ESTXD,1546.3100000000002,29.12,1517.1900000000003
30766,2011,FFETK,0.0,9.716,-9.716
30767,2011,FFTCB,79256089.0,79267193.0,-11104.0
30769,2011,FNICD,47.76,23.88,23.88
30771,2011,FNICV,11635.099999999999,11635.1,-1.8189894035458565e-12
30780,2011,GDPRV,15431395.000000002,15542582.0,-111186.99999999814
30781,2011,GDPRX,15761533.0,15840664.0,-79131.0
30790,2011,HLACD,1488.14,29.52,1458.6200000000001
30794,2011,HLCCD,1273.58,25.3,1248.28
30796,2011,HLCCV,3605.2,3605.3,-0.1000000000003638
30798,2011,HLICD,1332.89,21.4,1311.49
30799,2011,HLICK,193.31000000000003,3.316,189.99400000000003
30801,2011,HLICV,46316.899999999994,46317.0,-0.10000000000582077
30804,2011,HLRCD,1529.76,28.25,1501.51
30806,2011,HLRCV,13915.1,13914.7,0.3999999999996362
30808,2011,HLSCB,2806341.0,2806336.0,5.0
30810,2011,HLTCD,1403.88,22.82,1381.0600000000002
30811,2011,HLTCK,193.73900000000003,3.423,190.31600000000003
30815,2011,HLTXD,1403.88,22.82,1381.0600000000002
30836,2011,JFACB,2949812.0,2949818.0,-6.0
30837,2011,JFACD,1137.77,22.63,1115.1399999999999
30839,2011,JFACV,66764.8,66764.7,0.10000000000582077
30840,2011,JFTCB,2949812.0,2949818.0,-6.0
30841,2011,JFTCD,1137.77,22.63,1115.1399999999999
30843,2011,JFTCV,66764.8,66764.7,0.10000000000582077
30844,2011,JFTXB,2949812.0,2949818.0,-6.0
30845,2011,JFTXD,1137.77,22.63,1115.1399999999999
30847,2011,JFTXV,66764.8,66764.7,0.10000000000582077
30849,2011,KSCCD,1438.71,28.4,1410.31
30853,2011,KSICD,1270.4299999999996,25.02,1245.4099999999996
30857,2011,KSRCD,1410.71,28.49,1382.22
30859,2011,KSRCV,528.0000000000001,527.8,0.20000000000015916
30861,2011,KSTCD,1411.8799999999999,27.98,1383.8999999999999
30863,2011,KSTCV,709.7000000000002,708.9,0.8000000000001819
30865,2011,KSTXD,1411.8799999999999,27.98,1383.8999999999999
30867,2011,KSTXV,709.7000000000002,708.9,0.8000000000001819
30875,2011,LUACD,3546.5400000000004,69.54,3477.0000000000005
30877,2011,LUACV,10318.499999999998,10318.2,0.2999999999974534
30879,2011,LUICD,3546.5400000000004,69.54,3477.0000000000005
30881,2011,LUICV,8859.7,8859.5,0.2000000000007276
30883,2011,LUTCD,3546.5400000000004,69.54,3477.0000000000005
30885,2011,LUTCV,19177.899999999998,19177.7,0.19999999999708962
30887,2011,LUTXD,3546.5400000000004,69.54,3477.0000000000005
30889,2011,LUTXV,19177.899999999998,19177.7,0.19999999999708962
30894,2011,MGACD,1475.1100000000001,28.59,1446.5200000000002
30896,2011,MGACV,453895.69999999995,453895.4,0.2999999999301508
30898,2011,MGCCD,1475.1100000000001,28.44,1446.67
30902,2011,MGICD,1475.1100000000001,28.66,1446.45
30906,2011,MGTCD,1475.1100000000001,28.59,1446.5200000000002
30907,2011,MGTCK,0.0,5.063,-5.063
30909,2011,MGTCV,462434.60000000003,462434.7,-0.09999999997671694
30910,2011,MGTPV,79797.00000000001,1484.1,78312.90000000001
30912,2011,MGTXD,1475.1100000000001,28.59,1446.5200000000002
30914,2011,MGTXV,462434.60000000003,462434.7,-0.09999999997671694
30917,2011,MSICD,1209.5300000000002,32.69,1176.8400000000001
30924,2011,NGACD,420.24,7.42,412.82
30929,2011,NGCCD,496.45000000000005,8.79,487.66
30933,2011,NGEID,253.9,4.84,249.06
30934,2011,NGEIK,51.08299999999999,1.021,50.06199999999999
30938,2011,NGICD,366.33,5.96,360.37
30944,2011,NGMPK,36.329,1.099,35.230000000000004
30948,2011,NGRCD,613.4999999999999,10.78,602.7199999999999
30954,2011,NGTCD,420.92,7.03,413.89000000000004
30955,2011,NGTCK,52.22,1.022,51.198
30958,2011,NGTPB,4700.6,80.3,4620.3
30959,2011,NGTPP,4595.099999999999,78.6,4516.499999999999
30961,2011,NGTXD,486.25,8.21,478.04
30962,2011,NGTXK,52.223,1.022,51.201
30964,2011,NGTXV,118509.79999999997,118509.6,0.1999999999679858
30967,2011,NUEGD,21.5,0.68,20.82
30971,2011,NUETD,21.5,0.68,20.82
30972,2011,NUETK,0.0,10.464,-10.464
30975,2011,OHICB,1617596.0,1617596.0,0.0
30976,2011,OHICD,301.30999999999995,21.52,279.78999999999996
30977,2011,OHICV,34804.600000000006,34804.7,-0.09999999999126885
30979,2011,OPICD,1537.3400000000001,27.05,1510.2900000000002
30985,2011,OPTCD,1537.3400000000001,27.05,1510.2900000000002
