,MSN,StateCode,Year,Data,Parts
1638075,TotalPrimary,DC,2001,193476.0,2
1638076,TotalPrimary,DC,2002,197752.0,2
1638077,TotalPrimary,DC,2003,193758.0,2
1638078,TotalPrimary,DC,2004,201417.0,2
1638079,TotalPrimary,DC,2005,200935.0,2
1638080,TotalPrimary,DC,2006,186421.0,2
1638081,TotalPrimary,DC,2007,194925.0,2
1638082,TotalPrimary,DC,2008,184104.0,2
1638083,TotalPrimary,DC,2009,186485.0,2
1638084,TotalPrimary,DC,2010,190374.0,2
1638085,TotalPrimary,DC,2011,183642.0,2
1638086,TotalPrimary,DC,2012,172778.0,2
1638087,TotalPrimary,DC,2013,174798.0,2
1638088,TotalPrimary,DC,2014,179278.0,2
1638089,TotalPrimary,DC,2015,178219.0,2
1638090,TotalPrimary,DC,2016,174551.0,2
1638091,TotalPrimary,DC,2017,166877.0,2
1638092,TotalPrimary,DC,2018,174538.0,2
1638093,TotalPrimary,DC,2019,167662.0,2
1638134,TotalPrimary,DE,2000,305695.0,2
1638135,TotalPrimary,DE,2001,292032.0,2
1638136,TotalPrimary,DE,2002,308594.0,2
1638137,TotalPrimary,DE,2003,303732.0,2
1638138,TotalPrimary,DE,2004,289192.0,2
1638139,TotalPrimary,DE,2005,299825.0,2
1638140,TotalPrimary,DE,2006,287816.0,2
1638141,TotalPrimary,DE,2007,293724.0,2
1638142,TotalPrimary,DE,2008,291505.0,2
1638143,TotalPrimary,DE,2009,259458.0,2
1638144,TotalPrimary,DE,2010,256515.0,2
1638145,TotalPrimary,DE,2011,277371.0,2
1638146,TotalPrimary,DE,2012,277310.0,2
1638147,TotalPrimary,DE,2013,276458.0,2
1638148,TotalPrimary,DE,2014,277183.0,2
1638149,TotalPrimary,DE,2015,281784.0,2
1638150,TotalPrimary,DE,2016,279071.0,2
1638151,TotalPrimary,DE,2017,277278.0,2
1638152,TotalPrimary,DE,2018,298329.0,2
1638153,TotalPrimary,DE,2019,296506.0,2
1638194,TotalPrimary,FL,2000,4076022.0,2
1638195,TotalPrimary,FL,2001,4060590.0,2
1638196,TotalPrimary,FL,2002,4177962.0,2
1638197,TotalPrimary,FL,2003,4195567.0,2
1638198,TotalPrimary,FL,2004,4347431.0,2
1638199,TotalPrimary,FL,2005,4419873.0,2
1638200,TotalPrimary,FL,2006,4472498.0,2
1638201,TotalPrimary,FL,2007,4417304.0,2
1638202,TotalPrimary,FL,2008,4264866.0,2
1638203,TotalPrimary,FL,2009,4115274.0,2
1638204,TotalPrimary,FL,2010,4323763.0,2
1638205,TotalPrimary,FL,2011,4175877.0,2
1638206,TotalPrimary,FL,2012,4074454.0,2
1638207,TotalPrimary,FL,2013,4133132.0,2
1638208,TotalPrimary,FL,2014,4178123.0,2
1638209,TotalPrimary,FL,2015,4329841.0,2
1638210,TotalPrimary,FL,2016,4369245.0,2
1638211,TotalPrimary,FL,2017,4349501.0,2
1638212,TotalPrimary,FL,2018,4445760.0,2
1638213,TotalPrimary,FL,2019,4376356.0,2
1638254,TotalPrimary,GA,2000,2920928.0,2
1638255,TotalPrimary,GA,2001,2818753.0,2
1638256,TotalPrimary,GA,2002,2936048.0,2
1638257,TotalPrimary,GA,2003,2956845.0,2
1638258,TotalPrimary,GA,2004,3097207.0,2
1638259,TotalPrimary,GA,2005,3110770.0,2
1638260,TotalPrimary,GA,2006,3087831.0,2
1638261,TotalPrimary,GA,2007,3078378.0,2
1638262,TotalPrimary,GA,2008,2946558.0,2
1638263,TotalPrimary,GA,2009,2913908.0,2
1638264,TotalPrimary,GA,2010,3157029.0,2
1638265,TotalPrimary,GA,2011,3042171.0,2
1638266,TotalPrimary,GA,2012,2854691.0,2
1638267,TotalPrimary,GA,2013,2914969.0,2
1638268,TotalPrimary,GA,2014,2985778.0,2
1638269,TotalPrimary,GA,2015,2985813.0,2
1638270,TotalPrimary,GA,2016,2959871.0,2
1638271,TotalPrimary,GA,2017,2933159.0,2
1638272,TotalPrimary,GA,2018,3010509.0,2
1638273,TotalPrimary,GA,2019,2963080.0,2
1638314,TotalPrimary,HI,2000,273307.0,2
1638315,TotalPrimary,HI,2001,270121.0,2
1638316,TotalPrimary,HI,2002,284662.0,2
1638317,TotalPrimary,HI,2003,300914.0,2
1638318,TotalPrimary,HI,2004,314719.0,2
1638319,TotalPrimary,HI,2005,324736.0,2
1638320,TotalPrimary,HI,2006,327285.0,2
1638321,TotalPrimary,HI,2007,337822.0,2
1638322,TotalPrimary,HI,2008,276640.0,2
1638323,TotalPrimary,HI,2009,275905.0,2
1638324,TotalPrimary,HI,2010,294541.0,2
1638325,TotalPrimary,HI,2011,299651.0,2
1638326,TotalPrimary,HI,2012,294151.0,2
1638327,TotalPrimary,HI,2013,299747.0,2
1638328,TotalPrimary,HI,2014,291683.0,2
1638329,TotalPrimary,HI,2015,296393.0,2
1638330,TotalPrimary,HI,2016,299928.0,2
1638331,TotalPrimary,HI,2017,308132.0,2
1638332,TotalPrimary,HI,2018,305778.0,2
1638333,TotalPrimary,HI,2019,307504.0,2
1638374,TotalPrimary,IA,2000,1196131.0,2
1638375,TotalPrimary,IA,2001,1167631.0,2
1638376,TotalPrimary,IA,2002,1197176.0,2
1638377,TotalPrimary,IA,2003,1192800.0,2
1638378,TotalPrimary,IA,2004,1247169.0,2
1638379,TotalPrimary,IA,2005,1278342.0,2
1638380,TotalPrimary,IA,2006,1303065.0,2
1638381,TotalPrimary,IA,2007,1378607.0,2
1638382,TotalPrimary,IA,2008,1441784.0,2
1638383,TotalPrimary,IA,2009,1448521.0,2
1638384,TotalPrimary,IA,2010,1497877.0,2
1638385,TotalPrimary,IA,2011,1506850.0,2
1638386,TotalPrimary,IA,2012,1438785.0,2
1638387,TotalPrimary,IA,2013,1520770.0,2
1638388,TotalPrimary,IA,2014,1538035.0,2
1638389,TotalPrimary,IA,2015,1503705.0,2
1638390,TotalPrimary,IA,2016,1529418.0,2
1638391,TotalPrimary,IA,2017,1565571.0,2
1638392,TotalPrimary,IA,2018,1625135.0,2
1638393,TotalPrimary,IA,2019,1634313.0,2
1638434,TotalPrimary,ID,2000,544380.0,2
1638435,TotalPrimary,ID,2001,503420.0,2
1638436,TotalPrimary,ID,2002,498672.0,2
1638437,TotalPrimary,ID,2003,471950.0,2
1638438,TotalPrimary,ID,2004,503534.0,2
1638439,TotalPrimary,ID,2005,514313.0,2
1638440,TotalPrimary,ID,2006,526508.0,2
1638441,TotalPrimary,ID,2007,541391.0,2
1638442,TotalPrimary,ID,2008,537298.0,2
1638443,TotalPrimary,ID,2009,502530.0,2
1638444,TotalPrimary,ID,2010,519712.0,2
1638445,TotalPrimary,ID,2011,518757.0,2
1638446,TotalPrimary,ID,2012,511427.0,2
1638447,TotalPrimary,ID,2013,528033.0,2
1638448,TotalPrimary,ID,2014,521585.0,2
1638449,TotalPrimary,ID,2015,536733.0,2
1638450,TotalPrimary,ID,2016,537930.0,2
1638451,TotalPrimary,ID,2017,554504.0,2
1638452,TotalPrimary,ID,2018,553974.0,2
1638453,TotalPrimary,ID,2019,563361.0,2
1638494,TotalPrimary,IL,2000,4029159.0,2
1638495,TotalPrimary,IL,2001,3905501.0,2
1638496,TotalPrimary,IL,2002,3920039.0,2
1638497,TotalPrimary,IL,2003,3945574.0,2
1638498,TotalPrimary,IL,2004,3993440.0,2
1638499,TotalPrimary,IL,2005,4140656.0,2
1638500,TotalPrimary,IL,2006,3991822.0,2
1638501,TotalPrimary,IL,2007,4081334.0,2
1638502,TotalPrimary,IL,2008,4083961.0,2
1638503,TotalPrimary,IL,2009,3859234.0,2
1638504,TotalPrimary,IL,2010,3996494.0,2
1638505,TotalPrimary,IL,2011,3978739.0,2
1638506,TotalPrimary,IL,2012,3854423.0,2
1638507,TotalPrimary,IL,2013,4018706.0,2
1638508,TotalPrimary,IL,2014,4098836.0,2
1638509,TotalPrimary,IL,2015,3933371.0,2
1638510,TotalPrimary,IL,2016,3936742.0,2
1638511,TotalPrimary,IL,2017,3900625.0,2
1638512,TotalPrimary,IL,2018,4026485.0,2
1638513,TotalPrimary,IL,2019,3958520.0,2
1638554,TotalPrimary,IN,2000,2867279.0,2
1638555,TotalPrimary,IN,2001,2770456.0,2
1638556,TotalPrimary,IN,2002,2856081.0,2
1638557,TotalPrimary,IN,2003,2937199.0,2
1638558,TotalPrimary,IN,2004,2930253.0,2
1638559,TotalPrimary,IN,2005,2924177.0,2
1638560,TotalPrimary,IN,2006,2859709.0,2
1638561,TotalPrimary,IN,2007,2958525.0,2
1638562,TotalPrimary,IN,2008,2917143.0,2
1638563,TotalPrimary,IN,2009,2712923.0,2
1638564,TotalPrimary,IN,2010,2853078.0,2
1638565,TotalPrimary,IN,2011,2824247.0,2
1638566,TotalPrimary,IN,2012,2741595.0,2
1638567,TotalPrimary,IN,2013,2871204.0,2
1638568,TotalPrimary,IN,2014,2910850.0,2
1638569,TotalPrimary,IN,2015,2826459.0,2
1638570,TotalPrimary,IN,2016,2776746.0,2
1638571,TotalPrimary,IN,2017,2673583.0,2
1638572,TotalPrimary,IN,2018,2804834.0,2
1638573,TotalPrimary,IN,2019,2777494.0,2
1638614,TotalPrimary,KS,2000,1116109.0,2
1638615,TotalPrimary,KS,2001,1063914.0,2
1638616,TotalPrimary,KS,2002,1099484.0,2
1638617,TotalPrimary,KS,2003,1140145.0,2
1638618,TotalPrimary,KS,2004,1121296.0,2
1638619,TotalPrimary,KS,2005,1067023.0,2
1638620,TotalPrimary,KS,2006,1095718.0,2
1638621,TotalPrimary,KS,2007,1157469.0,2
1638622,TotalPrimary,KS,2008,1119535.0,2
1638623,TotalPrimary,KS,2009,1088231.0,2
1638624,TotalPrimary,KS,2010,1106999.0,2
1638625,TotalPrimary,KS,2011,1095177.0,2
1638626,TotalPrimary,KS,2012,1065088.0,2
1638627,TotalPrimary,KS,2013,1093301.0,2
1638628,TotalPrimary,KS,2014,1130157.0,2
1638629,TotalPrimary,KS,2015,1098318.0,2
1638630,TotalPrimary,KS,2016,1089488.0,2
1638631,TotalPrimary,KS,2017,1072725.0,2
1638632,TotalPrimary,KS,2018,1133167.0,2
1638633,TotalPrimary,KS,2019,1123158.0,2
1638674,TotalPrimary,KY,2000,1802618.0,2
1638675,TotalPrimary,KY,2001,1832560.0,2
1638676,TotalPrimary,KY,2002,1989605.0,2
1638677,TotalPrimary,KY,2003,1923756.0,2
1638678,TotalPrimary,KY,2004,1998031.0,2
1638679,TotalPrimary,KY,2005,2018197.0,2
1638680,TotalPrimary,KY,2006,2009346.0,2
1638681,TotalPrimary,KY,2007,2044160.0,2
1638682,TotalPrimary,KY,2008,2008086.0,2
1638683,TotalPrimary,KY,2009,1930522.0,2
1638684,TotalPrimary,KY,2010,2006852.0,2
1638685,TotalPrimary,KY,2011,1937809.0,2
1638686,TotalPrimary,KY,2012,1903707.0,2
1638687,TotalPrimary,KY,2013,1844625.0,2
1638688,TotalPrimary,KY,2014,1783589.0,2
1638689,TotalPrimary,KY,2015,1734381.0,2
1638690,TotalPrimary,KY,2016,1707881.0,2
1638691,TotalPrimary,KY,2017,1666542.0,2
1638692,TotalPrimary,KY,2018,1749373.0,2
1638693,TotalPrimary,KY,2019,1723046.0,2
1638734,TotalPrimary,LA,2000,4330579.0,2
1638735,TotalPrimary,LA,2001,3823437.0,2
1638736,TotalPrimary,LA,2002,3958145.0,2
1638737,TotalPrimary,LA,2003,3809616.0,2
1638738,TotalPrimary,LA,2004,4011693.0,2
1638739,TotalPrimary,LA,2005,3854682.0,2
1638740,TotalPrimary,LA,2006,4026180.0,2
1638741,TotalPrimary,LA,2007,4286897.0,2
1638742,TotalPrimary,LA,2008,4228087.0,2
1638743,TotalPrimary,LA,2009,4035500.0,2
1638744,TotalPrimary,LA,2010,4119147.0,2
1638745,TotalPrimary,LA,2011,4132145.0,2
1638746,TotalPrimary,LA,2012,4001492.0,2
1638747,TotalPrimary,LA,2013,3914901.0,2
1638748,TotalPrimary,LA,2014,3935179.0,2
1638749,TotalPrimary,LA,2015,3906579.0,2
1638750,TotalPrimary,LA,2016,4026806.0,2
1638751,TotalPrimary,LA,2017,4204237.0,2
1638752,TotalPrimary,LA,2018,4242464.0,2
1638753,TotalPrimary,LA,2019,4294532.0,2
1638794,TotalPrimary,MA,2000,1535714.0,2
1638795,TotalPrimary,MA,2001,1516968.0,2
1638796,TotalPrimary,MA,2002,1533530.0,2
1638797,TotalPrimary,MA,2003,1499087.0,2
1638798,TotalPrimary,MA,2004,1498063.0,2
1638799,TotalPrimary,MA,2005,1503542.0,2
1638800,TotalPrimary,MA,2006,1432786.0,2
1638801,TotalPrimary,MA,2007,1458176.0,2
1638802,TotalPrimary,MA,2008,1435835.0,2
1638803,TotalPrimary,MA,2009,1375637.0,2
1638804,TotalPrimary,MA,2010,1434452.0,2
1638805,TotalPrimary,MA,2011,1412179.0,2
1638806,TotalPrimary,MA,2012,1377238.0,2
1638807,TotalPrimary,MA,2013,1445156.0,2
1638808,TotalPrimary,MA,2014,1456044.0,2
1638809,TotalPrimary,MA,2015,1471553.0,2
1638810,TotalPrimary,MA,2016,1430044.0,2
1638811,TotalPrimary,MA,2017,1435225.0,2
1638812,TotalPrimary,MA,2018,1473403.0,2
1638813,TotalPrimary,MA,2019,1467898.0,2
1638854,TotalPrimary,MD,2000,1459886.0,2
1638855,TotalPrimary,MD,2001,1451217.0,2
1638856,TotalPrimary,MD,2002,1539539.0,2
1638857,TotalPrimary,MD,2003,1590449.0,2
1638858,TotalPrimary,MD,2004,1570234.0,2
1638859,TotalPrimary,MD,2005,1596813.0,2
1638860,TotalPrimary,MD,2006,1482301.0,2
1638861,TotalPrimary,MD,2007,1505960.0,2
1638862,TotalPrimary,MD,2008,1466520.0,2
1638863,TotalPrimary,MD,2009,1455444.0,2
1638864,TotalPrimary,MD,2010,1483129.0,2
1638865,TotalPrimary,MD,2011,1429512.0,2
1638866,TotalPrimary,MD,2012,1388230.0,2
1638867,TotalPrimary,MD,2013,1411332.0,2
1638868,TotalPrimary,MD,2014,1423010.0,2
1638869,TotalPrimary,MD,2015,1421189.0,2
1638870,TotalPrimary,MD,2016,1383579.0,2
1638871,TotalPrimary,MD,2017,1344018.0,2
1638872,TotalPrimary,MD,2018,1389336.0,2
1638873,TotalPrimary,MD,2019,1352642.0,2
1638914,TotalPrimary,ME,2000,463343.0,2
1638915,TotalPrimary,ME,2001,426028.0,2
1638916,TotalPrimary,ME,2002,430762.0,2
1638917,TotalPrimary,ME,2003,430431.0,2
1638918,TotalPrimary,ME,2004,443142.0,2
1638919,TotalPrimary,ME,2005,447801.0,2
1638920,TotalPrimary,ME,2006,427755.0,2
1638921,TotalPrimary,ME,2007,450333.0,2
1638922,TotalPrimary,ME,2008,455348.0,2
1638923,TotalPrimary,ME,2009,413101.0,2
1638924,TotalPrimary,ME,2010,416076.0,2
1638925,TotalPrimary,ME,2011,416165.0,2
1638926,TotalPrimary,ME,2012,399681.0,2
1638927,TotalPrimary,ME,2013,412187.0,2
1638928,TotalPrimary,ME,2014,413206.0,2
1638929,TotalPrimary,ME,2015,423064.0,2
1638930,TotalPrimary,ME,2016,391030.0,2
1638931,TotalPrimary,ME,2017,383934.0,2
1638932,TotalPrimary,ME,2018,387529.0,2
1638933,TotalPrimary,ME,2019,383725.0,2
1638974,TotalPrimary,MI,2000,3225008.0,2
1638975,TotalPrimary,MI,2001,3104288.0,2
1638976,TotalPrimary,MI,2002,3161372.0,2
1638977,TotalPrimary,MI,2003,3202233.0,2
1638978,TotalPrimary,MI,2004,3164951.0,2
1638979,TotalPrimary,MI,2005,3215169.0,2
1638980,TotalPrimary,MI,2006,3046605.0,2
1638981,TotalPrimary,MI,2007,3022749.0,2
1638982,TotalPrimary,MI,2008,2915379.0,2
1638983,TotalPrimary,MI,2009,2690321.0,2
1638984,TotalPrimary,MI,2010,2784241.0,2
1638985,TotalPrimary,MI,2011,2822326.0,2
1638986,TotalPrimary,MI,2012,2718554.0,2
1638987,TotalPrimary,MI,2013,2868866.0,2
1638988,TotalPrimary,MI,2014,2913600.0,2
1638989,TotalPrimary,MI,2015,2830749.0,2
1638990,TotalPrimary,MI,2016,2809836.0,2
1638991,TotalPrimary,MI,2017,2801626.0,2
1638992,TotalPrimary,MI,2018,2914235.0,2
1638993,TotalPrimary,MI,2019,2882342.0,2
1639034,TotalPrimary,MN,2000,1749107.0,2
1639035,TotalPrimary,MN,2001,1720944.0,2
1639036,TotalPrimary,MN,2002,1785661.0,2
1639037,TotalPrimary,MN,2003,1863727.0,2
1639038,TotalPrimary,MN,2004,1863445.0,2
1639039,TotalPrimary,MN,2005,1871803.0,2
1639040,TotalPrimary,MN,2006,1843501.0,2
1639041,TotalPrimary,MN,2007,1896785.0,2
1639042,TotalPrimary,MN,2008,1913253.0,2
1639043,TotalPrimary,MN,2009,1786176.0,2
1639044,TotalPrimary,MN,2010,1860041.0,2
1639045,TotalPrimary,MN,2011,1853104.0,2
1639046,TotalPrimary,MN,2012,1815512.0,2
1639047,TotalPrimary,MN,2013,1888740.0,2
1639048,TotalPrimary,MN,2014,1942341.0,2
1639049,TotalPrimary,MN,2015,1816000.0,2
1639050,TotalPrimary,MN,2016,1840793.0,2
1639051,TotalPrimary,MN,2017,1863854.0,2
1639052,TotalPrimary,MN,2018,1940743.0,2
1639053,TotalPrimary,MN,2019,1900223.0,2
1639094,TotalPrimary,MO,2000,1831457.0,2
1639095,TotalPrimary,MO,2001,1864062.0,2
1639096,TotalPrimary,MO,2002,1878573.0,2
1639097,TotalPrimary,MO,2003,1883450.0,2
1639098,TotalPrimary,MO,2004,1894079.0,2
1639099,TotalPrimary,MO,2005,1982290.0,2
1639100,TotalPrimary,MO,2006,1967681.0,2
1639101,TotalPrimary,MO,2007,1985695.0,2
1639102,TotalPrimary,MO,2008,1948878.0,2
1639103,TotalPrimary,MO,2009,1845179.0,2
1639104,TotalPrimary,MO,2010,1926538.0,2
1639105,TotalPrimary,MO,2011,1868319.0,2
1639106,TotalPrimary,MO,2012,1788656.0,2
1639107,TotalPrimary,MO,2013,1851262.0,2
1639108,TotalPrimary,MO,2014,1911606.0,2
1639109,TotalPrimary,MO,2015,1830761.0,2
1639110,TotalPrimary,MO,2016,1781020.0,2
1639111,TotalPrimary,MO,2017,1741452.0,2
1639112,TotalPrimary,MO,2018,1860252.0,2
1639113,TotalPrimary,MO,2019,1804258.0,2
1639154,TotalPrimary,MS,2000,1245835.0,2
1639155,TotalPrimary,MS,2001,1132667.0,2
1639156,TotalPrimary,MS,2002,1174307.0,2
1639157,TotalPrimary,MS,2003,1206235.0,2
1639158,TotalPrimary,MS,2004,1209335.0,2
1639159,TotalPrimary,MS,2005,1175656.0,2
1639160,TotalPrimary,MS,2006,1211461.0,2
1639161,TotalPrimary,MS,2007,1225189.0,2
1639162,TotalPrimary,MS,2008,1166061.0,2
1639163,TotalPrimary,MS,2009,1111703.0,2
1639164,TotalPrimary,MS,2010,1149135.0,2
1639165,TotalPrimary,MS,2011,1124621.0,2
1639166,TotalPrimary,MS,2012,1108609.0,2
1639167,TotalPrimary,MS,2013,1086745.0,2
1639168,TotalPrimary,MS,2014,1098099.0,2
1639169,TotalPrimary,MS,2015,1081172.0,2
1639170,TotalPrimary,MS,2016,1067915.0,2
1639171,TotalPrimary,MS,2017,1064632.0,2
1639172,TotalPrimary,MS,2018,1102466.0,2
1639173,TotalPrimary,MS,2019,1086332.0,2
1639214,TotalPrimary,MT,2000,410631.0,2
1639215,TotalPrimary,MT,2001,357848.0,2
1639216,TotalPrimary,MT,2002,381613.0,2
1639217,TotalPrimary,MT,2003,379721.0,2
1639218,TotalPrimary,MT,2004,401702.0,2
1639219,TotalPrimary,MT,2005,422087.0,2
1639220,TotalPrimary,MT,2006,441656.0,2
1639221,TotalPrimary,MT,2007,469914.0,2
1639222,TotalPrimary,MT,2008,456670.0,2
1639223,TotalPrimary,MT,2009,427247.0,2
1639224,TotalPrimary,MT,2010,404984.0,2
1639225,TotalPrimary,MT,2011,404197.0,2
1639226,TotalPrimary,MT,2012,397117.0,2
1639227,TotalPrimary,MT,2013,406459.0,2
1639228,TotalPrimary,MT,2014,405599.0,2
1639229,TotalPrimary,MT,2015,403707.0,2
1639230,TotalPrimary,MT,2016,406787.0,2
1639231,TotalPrimary,MT,2017,423278.0,2
1639232,TotalPrimary,MT,2018,436659.0,2
1639233,TotalPrimary,MT,2019,446174.0,2
1639274,TotalPrimary,NC,2000,2612315.0,2
1639275,TotalPrimary,NC,2001,2551460.0,2
1639276,TotalPrimary,NC,2002,2575450.0,2
1639277,TotalPrimary,NC,2003,2594352.0,2
1639278,TotalPrimary,NC,2004,2668617.0,2
1639279,TotalPrimary,NC,2005,2702237.0,2
1639280,TotalPrimary,NC,2006,2650024.0,2
1639281,TotalPrimary,NC,2007,2686309.0,2
1639282,TotalPrimary,NC,2008,2698574.0,2
1639283,TotalPrimary,NC,2009,2557016.0,2
1639284,TotalPrimary,NC,2010,2750544.0,2
1639285,TotalPrimary,NC,2011,2624425.0,2
1639286,TotalPrimary,NC,2012,2533963.0,2
1639287,TotalPrimary,NC,2013,2553147.0,2
1639288,TotalPrimary,NC,2014,2597588.0,2
1639289,TotalPrimary,NC,2015,2591178.0,2
1639290,TotalPrimary,NC,2016,2615664.0,2
1639291,TotalPrimary,NC,2017,2570568.0,2
1639292,TotalPrimary,NC,2018,2680610.0,2
1639293,TotalPrimary,NC,2019,2652806.0,2
1639334,TotalPrimary,ND,2000,381565.0,2
1639335,TotalPrimary,ND,2001,407370.0,2
1639336,TotalPrimary,ND,2002,401218.0,2
1639337,TotalPrimary,ND,2003,400838.0,2
1639338,TotalPrimary,ND,2004,404459.0,2
1639339,TotalPrimary,ND,2005,409142.0,2
1639340,TotalPrimary,ND,2006,416023.0,2
1639341,TotalPrimary,ND,2007,437978.0,2
1639342,TotalPrimary,ND,2008,444397.0,2
1639343,TotalPrimary,ND,2009,435055.0,2
1639344,TotalPrimary,ND,2010,471447.0,2
1639345,TotalPrimary,ND,2011,522735.0,2
1639346,TotalPrimary,ND,2012,547332.0,2
1639347,TotalPrimary,ND,2013,589103.0,2
1639348,TotalPrimary,ND,2014,638943.0,2
1639349,TotalPrimary,ND,2015,605407.0,2
1639350,TotalPrimary,ND,2016,581309.0,2
1639351,TotalPrimary,ND,2017,631417.0,2
1639352,TotalPrimary,ND,2018,659879.0,2
1639353,TotalPrimary,ND,2019,667931.0,2
1639394,TotalPrimary,NE,2000,667989.0,2
1639395,TotalPrimary,NE,2001,664390.0,2
1639396,TotalPrimary,NE,2002,675942.0,2
1639397,TotalPrimary,NE,2003,685709.0,2
1639398,TotalPrimary,NE,2004,697628.0,2
1639399,TotalPrimary,NE,2005,704826.0,2
1639400,TotalPrimary,NE,2006,721474.0,2
1639401,TotalPrimary,NE,2007,757842.0,2
1639402,TotalPrimary,NE,2008,796063.0,2
1639403,TotalPrimary,NE,2009,778869.0,2
1639404,TotalPrimary,NE,2010,864840.0,2
1639405,TotalPrimary,NE,2011,860618.0,2
1639406,TotalPrimary,NE,2012,849979.0,2
1639407,TotalPrimary,NE,2013,869060.0,2
1639408,TotalPrimary,NE,2014,874345.0,2
1639409,TotalPrimary,NE,2015,853197.0,2
1639410,TotalPrimary,NE,2016,865222.0,2
1639411,TotalPrimary,NE,2017,867770.0,2
1639412,TotalPrimary,NE,2018,902782.0,2
1639413,TotalPrimary,NE,2019,900586.0,2
1639454,TotalPrimary,NH,2000,309761.0,2
1639455,TotalPrimary,NH,2001,306523.0,2
1639456,TotalPrimary,NH,2002,316339.0,2
1639457,TotalPrimary,NH,2003,325619.0,2
1639458,TotalPrimary,NH,2004,332093.0,2
1639459,TotalPrimary,NH,2005,326092.0,2
1639460,TotalPrimary,NH,2006,307906.0,2
1639461,TotalPrimary,NH,2007,309086.0,2
1639462,TotalPrimary,NH,2008,301470.0,2
1639463,TotalPrimary,NH,2009,297987.0,2
1639464,TotalPrimary,NH,2010,298376.0,2
1639465,TotalPrimary,NH,2011,296253.0,2
1639466,TotalPrimary,NH,2012,287475.0,2
1639467,TotalPrimary,NH,2013,305894.0,2
1639468,TotalPrimary,NH,2014,313889.0,2
1639469,TotalPrimary,NH,2015,316118.0,2
1639470,TotalPrimary,NH,2016,306904.0,2
1639471,TotalPrimary,NH,2017,317571.0,2
1639472,TotalPrimary,NH,2018,325414.0,2
1639473,TotalPrimary,NH,2019,319803.0,2
1639514,TotalPrimary,NJ,2000,2483350.0,2
1639515,TotalPrimary,NJ,2001,2458361.0,2
1639516,TotalPrimary,NJ,2002,2491243.0,2
1639517,TotalPrimary,NJ,2003,2520182.0,2
1639518,TotalPrimary,NJ,2004,2564633.0,2
1639519,TotalPrimary,NJ,2005,2659566.0,2
1639520,TotalPrimary,NJ,2006,2541933.0,2
1639521,TotalPrimary,NJ,2007,2666626.0,2
1639522,TotalPrimary,NJ,2008,2594260.0,2
1639523,TotalPrimary,NJ,2009,2372781.0,2
1639524,TotalPrimary,NJ,2010,2293141.0,2
1639525,TotalPrimary,NJ,2011,2280288.0,2
1639526,TotalPrimary,NJ,2012,2176363.0,2
1639527,TotalPrimary,NJ,2013,2221466.0,2
1639528,TotalPrimary,NJ,2014,2234475.0,2
1639529,TotalPrimary,NJ,2015,2186578.0,2
1639530,TotalPrimary,NJ,2016,2142131.0,2
1639531,TotalPrimary,NJ,2017,2091516.0,2
1639532,TotalPrimary,NJ,2018,2196920.0,2
1639533,TotalPrimary,NJ,2019,2100601.0,2
1639574,TotalPrimary,NM,2000,662696.0,2
1639575,TotalPrimary,NM,2001,661741.0,2
1639576,TotalPrimary,NM,2002,659860.0,2
1639577,TotalPrimary,NM,2003,661104.0,2
1639578,TotalPrimary,NM,2004,685076.0,2
1639579,TotalPrimary,NM,2005,685556.0,2
1639580,TotalPrimary,NM,2006,692403.0,2
1639581,TotalPrimary,NM,2007,715812.0,2
1639582,TotalPrimary,NM,2008,677716.0,2
1639583,TotalPrimary,NM,2009,644532.0,2
1639584,TotalPrimary,NM,2010,650794.0,2
1639585,TotalPrimary,NM,2011,668957.0,2
1639586,TotalPrimary,NM,2012,666339.0,2
1639587,TotalPrimary,NM,2013,669707.0,2
1639588,TotalPrimary,NM,2014,679084.0,2
1639589,TotalPrimary,NM,2015,678029.0,2
1639590,TotalPrimary,NM,2016,671325.0,2
1639591,TotalPrimary,NM,2017,682298.0,2
1639592,TotalPrimary,NM,2018,700836.0,2
1639593,TotalPrimary,NM,2019,735591.0,2
1639634,TotalPrimary,NV,2000,625647.0,2
1639635,TotalPrimary,NV,2001,632924.0,2
1639636,TotalPrimary,NV,2002,626631.0,2
1639637,TotalPrimary,NV,2003,652215.0,2
1639638,TotalPrimary,NV,2004,685415.0,2
1639639,TotalPrimary,NV,2005,704990.0,2
1639640,TotalPrimary,NV,2006,744557.0,2
1639641,TotalPrimary,NV,2007,733140.0,2
1639642,TotalPrimary,NV,2008,697172.0,2
1639643,TotalPrimary,NV,2009,651354.0,2
1639644,TotalPrimary,NV,2010,692728.0,2
1639645,TotalPrimary,NV,2011,683912.0,2
1639646,TotalPrimary,NV,2012,680934.0,2
1639647,TotalPrimary,NV,2013,700886.0,2
1639648,TotalPrimary,NV,2014,701721.0,2
1639649,TotalPrimary,NV,2015,690778.0,2
1639650,TotalPrimary,NV,2016,720894.0,2
1639651,TotalPrimary,NV,2017,751047.0,2
1639652,TotalPrimary,NV,2018,771292.0,2
1639653,TotalPrimary,NV,2019,773979.0,2
1639694,TotalPrimary,NY,2000,4138666.0,2
1639695,TotalPrimary,NY,2001,4021811.0,2
1639696,TotalPrimary,NY,2002,4031388.0,2
1639697,TotalPrimary,NY,2003,4163545.0,2
1639698,TotalPrimary,NY,2004,4261834.0,2
1639699,TotalPrimary,NY,2005,4153199.0,2
