,StateCode,Year,MSN,Data
30039,UT,2019,Biodiesel->Transportation,1038.0
30040,VA,2000,Biodiesel->Transportation,0.0
30041,VA,2001,Biodiesel->Transportation,6.0
30042,VA,2002,Biodiesel->Transportation,10.0
30043,VA,2003,Biodiesel->Transportation,8.0
30044,VA,2004,Biodiesel->Transportation,17.0
30045,VA,2005,Biodiesel->Transportation,56.0
30046,VA,2006,Biodiesel->Transportation,162.0
30047,VA,2007,Biodiesel->Transportation,220.0
30048,VA,2008,Biodiesel->Transportation,188.0
30049,VA,2009,Biodiesel->Transportation,200.0
30050,VA,2010,Biodiesel->Transportation,161.0
30051,VA,2011,Biodiesel->Transportation,550.0
30052,VA,2012,Biodiesel->Transportation,495.0
30053,VA,2013,Biodiesel->Transportation,2351.0
30054,VA,2014,Biodiesel->Transportation,2273.0
30055,VA,2015,Biodiesel->Transportation,2499.0
30056,VA,2016,Biodiesel->Transportation,4320.0
30057,VA,2017,Biodiesel->Transportation,4500.0
30058,VA,2018,Biodiesel->Transportation,2643.0
30059,VA,2019,Biodiesel->Transportation,2154.0
30060,VT,2000,Biodiesel->Transportation,0.0
30061,VT,2001,Biodiesel->Transportation,1.0
30062,VT,2002,Biodiesel->Transportation,2.0
30063,VT,2003,Biodiesel->Transportation,1.0
30064,VT,2004,Biodiesel->Transportation,2.0
30065,VT,2005,Biodiesel->Transportation,8.0
30066,VT,2006,Biodiesel->Transportation,24.0
30067,VT,2007,Biodiesel->Transportation,32.0
30068,VT,2008,Biodiesel->Transportation,28.0
30069,VT,2009,Biodiesel->Transportation,30.0
30070,VT,2010,Biodiesel->Transportation,24.0
30071,VT,2011,Biodiesel->Transportation,81.0
30072,VT,2012,Biodiesel->Transportation,64.0
30073,VT,2013,Biodiesel->Transportation,315.0
30074,VT,2014,Biodiesel->Transportation,299.0
30075,VT,2015,Biodiesel->Transportation,383.0
30076,VT,2016,Biodiesel->Transportation,643.0
30077,VT,2017,Biodiesel->Transportation,674.0
30078,VT,2018,Biodiesel->Transportation,350.0
30079,VT,2019,Biodiesel->Transportation,285.0
30080,WA,2000,Biodiesel->Transportation,0.0
30081,WA,2001,Biodiesel->Transportation,32.0
30082,WA,2002,Biodiesel->Transportation,51.0
30083,WA,2003,Biodiesel->Transportation,42.0
30084,WA,2004,Biodiesel->Transportation,84.0
30085,WA,2005,Biodiesel->Transportation,285.0
30086,WA,2006,Biodiesel->Transportation,818.0
30087,WA,2007,Biodiesel->Transportation,1109.0
30088,WA,2008,Biodiesel->Transportation,952.0
30089,WA,2009,Biodiesel->Transportation,1009.0
30090,WA,2010,Biodiesel->Transportation,815.0
30091,WA,2011,Biodiesel->Transportation,2778.0
30092,WA,2012,Biodiesel->Transportation,2533.0
30093,WA,2013,Biodiesel->Transportation,2452.0
30094,WA,2014,Biodiesel->Transportation,2584.0
30095,WA,2015,Biodiesel->Transportation,2792.0
30096,WA,2016,Biodiesel->Transportation,2910.0
30097,WA,2017,Biodiesel->Transportation,2794.0
30098,WA,2018,Biodiesel->Transportation,3064.0
30099,WA,2019,Biodiesel->Transportation,3040.0
30100,WI,2000,Biodiesel->Transportation,0.0
30101,WI,2001,Biodiesel->Transportation,28.0
30102,WI,2002,Biodiesel->Transportation,44.0
30103,WI,2003,Biodiesel->Transportation,37.0
30104,WI,2004,Biodiesel->Transportation,73.0
30105,WI,2005,Biodiesel->Transportation,247.0
30106,WI,2006,Biodiesel->Transportation,709.0
30107,WI,2007,Biodiesel->Transportation,960.0
30108,WI,2008,Biodiesel->Transportation,824.0
30109,WI,2009,Biodiesel->Transportation,874.0
30110,WI,2010,Biodiesel->Transportation,706.0
30111,WI,2011,Biodiesel->Transportation,2406.0
30112,WI,2012,Biodiesel->Transportation,2428.0
30113,WI,2013,Biodiesel->Transportation,3832.0
30114,WI,2014,Biodiesel->Transportation,3830.0
30115,WI,2015,Biodiesel->Transportation,3321.0
30116,WI,2016,Biodiesel->Transportation,4718.0
30117,WI,2017,Biodiesel->Transportation,3959.0
30118,WI,2018,Biodiesel->Transportation,3833.0
30119,WI,2019,Biodiesel->Transportation,3063.0
30120,WV,2000,Biodiesel->Transportation,0.0
30121,WV,2001,Biodiesel->Transportation,3.0
30122,WV,2002,Biodiesel->Transportation,4.0
30123,WV,2003,Biodiesel->Transportation,3.0
30124,WV,2004,Biodiesel->Transportation,7.0
30125,WV,2005,Biodiesel->Transportation,23.0
30126,WV,2006,Biodiesel->Transportation,66.0
30127,WV,2007,Biodiesel->Transportation,90.0
30128,WV,2008,Biodiesel->Transportation,77.0
30129,WV,2009,Biodiesel->Transportation,81.0
30130,WV,2010,Biodiesel->Transportation,66.0
30131,WV,2011,Biodiesel->Transportation,224.0
30132,WV,2012,Biodiesel->Transportation,194.0
30133,WV,2013,Biodiesel->Transportation,948.0
30134,WV,2014,Biodiesel->Transportation,829.0
30135,WV,2015,Biodiesel->Transportation,894.0
30136,WV,2016,Biodiesel->Transportation,1797.0
30137,WV,2017,Biodiesel->Transportation,1891.0
30138,WV,2018,Biodiesel->Transportation,1241.0
30139,WV,2019,Biodiesel->Transportation,874.0
30140,WY,2000,Biodiesel->Transportation,0.0
30141,WY,2001,Biodiesel->Transportation,2.0
30142,WY,2002,Biodiesel->Transportation,4.0
30143,WY,2003,Biodiesel->Transportation,3.0
30144,WY,2004,Biodiesel->Transportation,6.0
30145,WY,2005,Biodiesel->Transportation,19.0
30146,WY,2006,Biodiesel->Transportation,56.0
30147,WY,2007,Biodiesel->Transportation,76.0
30148,WY,2008,Biodiesel->Transportation,65.0
30149,WY,2009,Biodiesel->Transportation,69.0
30150,WY,2010,Biodiesel->Transportation,56.0
30151,WY,2011,Biodiesel->Transportation,190.0
30152,WY,2012,Biodiesel->Transportation,376.0
30153,WY,2013,Biodiesel->Transportation,233.0
30154,WY,2014,Biodiesel->Transportation,507.0
30155,WY,2015,Biodiesel->Transportation,213.0
30156,WY,2016,Biodiesel->Transportation,773.0
30157,WY,2017,Biodiesel->Transportation,505.0
30158,WY,2018,Biodiesel->Transportation,614.0
30159,WY,2019,Biodiesel->Transportation,1023.0
30160,AK,2000,BiodieselLoss->Industrial,0.0
30161,AK,2001,BiodieselLoss->Industrial,0.0
30162,AK,2002,BiodieselLoss->Industrial,0.0
30163,AK,2003,BiodieselLoss->Industrial,0.0
30164,AK,2004,BiodieselLoss->Industrial,0.0
30165,AK,2005,BiodieselLoss->Industrial,0.0
30166,AK,2006,BiodieselLoss->Industrial,0.0
30167,AK,2007,BiodieselLoss->Industrial,0.0
30168,AK,2008,BiodieselLoss->Industrial,0.0
30169,AK,2009,BiodieselLoss->Industrial,0.0
30170,AK,2010,BiodieselLoss->Industrial,0.0
30171,AK,2011,BiodieselLoss->Industrial,0.0
30172,AK,2012,BiodieselLoss->Industrial,0.0
30173,AK,2013,BiodieselLoss->Industrial,0.0
30174,AK,2014,BiodieselLoss->Industrial,0.0
30175,AK,2015,BiodieselLoss->Industrial,0.0
30176,AK,2016,BiodieselLoss->Industrial,0.0
30177,AK,2017,BiodieselLoss->Industrial,0.0
30178,AK,2018,BiodieselLoss->Industrial,0.0
30179,AK,2019,BiodieselLoss->Industrial,0.0
30180,AL,2000,BiodieselLoss->Industrial,0.0
30181,AL,2001,BiodieselLoss->Industrial,0.0
30182,AL,2002,BiodieselLoss->Industrial,0.0
30183,AL,2003,BiodieselLoss->Industrial,0.0
30184,AL,2004,BiodieselLoss->Industrial,0.0
30185,AL,2005,BiodieselLoss->Industrial,0.0
30186,AL,2006,BiodieselLoss->Industrial,0.0
30187,AL,2007,BiodieselLoss->Industrial,7.0
30188,AL,2008,BiodieselLoss->Industrial,8.0
30189,AL,2009,BiodieselLoss->Industrial,1.0
30190,AL,2010,BiodieselLoss->Industrial,0.0
30191,AL,2011,BiodieselLoss->Industrial,0.0
30192,AL,2012,BiodieselLoss->Industrial,2.0
30193,AL,2013,BiodieselLoss->Industrial,43.0
30194,AL,2014,BiodieselLoss->Industrial,32.0
30195,AL,2015,BiodieselLoss->Industrial,26.0
30196,AL,2016,BiodieselLoss->Industrial,26.0
30197,AL,2017,BiodieselLoss->Industrial,22.0
30198,AL,2018,BiodieselLoss->Industrial,22.0
30199,AL,2019,BiodieselLoss->Industrial,20.0
30200,AR,2000,BiodieselLoss->Industrial,0.0
30201,AR,2001,BiodieselLoss->Industrial,0.0
30202,AR,2002,BiodieselLoss->Industrial,0.0
30203,AR,2003,BiodieselLoss->Industrial,0.0
30204,AR,2004,BiodieselLoss->Industrial,0.0
30205,AR,2005,BiodieselLoss->Industrial,3.0
30206,AR,2006,BiodieselLoss->Industrial,13.0
30207,AR,2007,BiodieselLoss->Industrial,14.0
30208,AR,2008,BiodieselLoss->Industrial,21.0
30209,AR,2009,BiodieselLoss->Industrial,20.0
30210,AR,2010,BiodieselLoss->Industrial,14.0
30211,AR,2011,BiodieselLoss->Industrial,52.0
30212,AR,2012,BiodieselLoss->Industrial,36.0
30213,AR,2013,BiodieselLoss->Industrial,65.0
30214,AR,2014,BiodieselLoss->Industrial,47.0
30215,AR,2015,BiodieselLoss->Industrial,60.0
30216,AR,2016,BiodieselLoss->Industrial,73.0
30217,AR,2017,BiodieselLoss->Industrial,92.0
30218,AR,2018,BiodieselLoss->Industrial,129.0
30219,AR,2019,BiodieselLoss->Industrial,117.0
30220,AZ,2000,BiodieselLoss->Industrial,0.0
30221,AZ,2001,BiodieselLoss->Industrial,0.0
30222,AZ,2002,BiodieselLoss->Industrial,0.0
30223,AZ,2003,BiodieselLoss->Industrial,0.0
30224,AZ,2004,BiodieselLoss->Industrial,0.0
30225,AZ,2005,BiodieselLoss->Industrial,0.0
30226,AZ,2006,BiodieselLoss->Industrial,0.0
30227,AZ,2007,BiodieselLoss->Industrial,1.0
30228,AZ,2008,BiodieselLoss->Industrial,6.0
30229,AZ,2009,BiodieselLoss->Industrial,3.0
30230,AZ,2010,BiodieselLoss->Industrial,0.0
30231,AZ,2011,BiodieselLoss->Industrial,0.0
30232,AZ,2012,BiodieselLoss->Industrial,0.0
30233,AZ,2013,BiodieselLoss->Industrial,2.0
30234,AZ,2014,BiodieselLoss->Industrial,2.0
30235,AZ,2015,BiodieselLoss->Industrial,0.0
30236,AZ,2016,BiodieselLoss->Industrial,1.0
30237,AZ,2017,BiodieselLoss->Industrial,0.0
30238,AZ,2018,BiodieselLoss->Industrial,0.0
30239,AZ,2019,BiodieselLoss->Industrial,0.0
30240,CA,2000,BiodieselLoss->Industrial,0.0
30241,CA,2001,BiodieselLoss->Industrial,0.0
30242,CA,2002,BiodieselLoss->Industrial,1.0
30243,CA,2003,BiodieselLoss->Industrial,1.0
30244,CA,2004,BiodieselLoss->Industrial,2.0
30245,CA,2005,BiodieselLoss->Industrial,5.0
30246,CA,2006,BiodieselLoss->Industrial,5.0
30247,CA,2007,BiodieselLoss->Industrial,6.0
30248,CA,2008,BiodieselLoss->Industrial,8.0
30249,CA,2009,BiodieselLoss->Industrial,6.0
30250,CA,2010,BiodieselLoss->Industrial,4.0
30251,CA,2011,BiodieselLoss->Industrial,17.0
30252,CA,2012,BiodieselLoss->Industrial,20.0
30253,CA,2013,BiodieselLoss->Industrial,44.0
30254,CA,2014,BiodieselLoss->Industrial,43.0
30255,CA,2015,BiodieselLoss->Industrial,55.0
30256,CA,2016,BiodieselLoss->Industrial,80.0
30257,CA,2017,BiodieselLoss->Industrial,74.0
30258,CA,2018,BiodieselLoss->Industrial,81.0
30259,CA,2019,BiodieselLoss->Industrial,75.0
30260,CO,2000,BiodieselLoss->Industrial,0.0
30261,CO,2001,BiodieselLoss->Industrial,0.0
30262,CO,2002,BiodieselLoss->Industrial,0.0
30263,CO,2003,BiodieselLoss->Industrial,0.0
30264,CO,2004,BiodieselLoss->Industrial,0.0
30265,CO,2005,BiodieselLoss->Industrial,12.0
30266,CO,2006,BiodieselLoss->Industrial,20.0
30267,CO,2007,BiodieselLoss->Industrial,25.0
30268,CO,2008,BiodieselLoss->Industrial,0.0
30269,CO,2009,BiodieselLoss->Industrial,0.0
30270,CO,2010,BiodieselLoss->Industrial,0.0
30271,CO,2011,BiodieselLoss->Industrial,0.0
30272,CO,2012,BiodieselLoss->Industrial,0.0
30273,CO,2013,BiodieselLoss->Industrial,0.0
30274,CO,2014,BiodieselLoss->Industrial,0.0
30275,CO,2015,BiodieselLoss->Industrial,0.0
30276,CO,2016,BiodieselLoss->Industrial,0.0
30277,CO,2017,BiodieselLoss->Industrial,0.0
30278,CO,2018,BiodieselLoss->Industrial,0.0
30279,CO,2019,BiodieselLoss->Industrial,0.0
30280,CT,2000,BiodieselLoss->Industrial,0.0
30281,CT,2001,BiodieselLoss->Industrial,0.0
30282,CT,2002,BiodieselLoss->Industrial,0.0
30283,CT,2003,BiodieselLoss->Industrial,0.0
30284,CT,2004,BiodieselLoss->Industrial,0.0
30285,CT,2005,BiodieselLoss->Industrial,0.0
30286,CT,2006,BiodieselLoss->Industrial,1.0
30287,CT,2007,BiodieselLoss->Industrial,2.0
30288,CT,2008,BiodieselLoss->Industrial,1.0
30289,CT,2009,BiodieselLoss->Industrial,1.0
30290,CT,2010,BiodieselLoss->Industrial,1.0
30291,CT,2011,BiodieselLoss->Industrial,2.0
30292,CT,2012,BiodieselLoss->Industrial,2.0
30293,CT,2013,BiodieselLoss->Industrial,10.0
30294,CT,2014,BiodieselLoss->Industrial,9.0
30295,CT,2015,BiodieselLoss->Industrial,10.0
30296,CT,2016,BiodieselLoss->Industrial,20.0
30297,CT,2017,BiodieselLoss->Industrial,19.0
30298,CT,2018,BiodieselLoss->Industrial,31.0
30299,CT,2019,BiodieselLoss->Industrial,32.0
30300,DC,2000,BiodieselLoss->Industrial,0.0
30301,DC,2001,BiodieselLoss->Industrial,0.0
30302,DC,2002,BiodieselLoss->Industrial,0.0
30303,DC,2003,BiodieselLoss->Industrial,0.0
30304,DC,2004,BiodieselLoss->Industrial,0.0
30305,DC,2005,BiodieselLoss->Industrial,0.0
30306,DC,2006,BiodieselLoss->Industrial,0.0
30307,DC,2007,BiodieselLoss->Industrial,0.0
30308,DC,2008,BiodieselLoss->Industrial,0.0
30309,DC,2009,BiodieselLoss->Industrial,0.0
30310,DC,2010,BiodieselLoss->Industrial,0.0
30311,DC,2011,BiodieselLoss->Industrial,0.0
30312,DC,2012,BiodieselLoss->Industrial,0.0
30313,DC,2013,BiodieselLoss->Industrial,0.0
30314,DC,2014,BiodieselLoss->Industrial,0.0
30315,DC,2015,BiodieselLoss->Industrial,0.0
30316,DC,2016,BiodieselLoss->Industrial,0.0
30317,DC,2017,BiodieselLoss->Industrial,0.0
30318,DC,2018,BiodieselLoss->Industrial,0.0
30319,DC,2019,BiodieselLoss->Industrial,0.0
30320,DE,2000,BiodieselLoss->Industrial,0.0
30321,DE,2001,BiodieselLoss->Industrial,0.0
30322,DE,2002,BiodieselLoss->Industrial,0.0
30323,DE,2003,BiodieselLoss->Industrial,0.0
30324,DE,2004,BiodieselLoss->Industrial,0.0
30325,DE,2005,BiodieselLoss->Industrial,0.0
30326,DE,2006,BiodieselLoss->Industrial,0.0
30327,DE,2007,BiodieselLoss->Industrial,0.0
30328,DE,2008,BiodieselLoss->Industrial,0.0
30329,DE,2009,BiodieselLoss->Industrial,0.0
30330,DE,2010,BiodieselLoss->Industrial,0.0
30331,DE,2011,BiodieselLoss->Industrial,0.0
30332,DE,2012,BiodieselLoss->Industrial,0.0
30333,DE,2013,BiodieselLoss->Industrial,0.0
30334,DE,2014,BiodieselLoss->Industrial,0.0
30335,DE,2015,BiodieselLoss->Industrial,0.0
30336,DE,2016,BiodieselLoss->Industrial,0.0
30337,DE,2017,BiodieselLoss->Industrial,0.0
30338,DE,2018,BiodieselLoss->Industrial,0.0
30339,DE,2019,BiodieselLoss->Industrial,0.0
30340,FL,2000,BiodieselLoss->Industrial,0.0
30341,FL,2001,BiodieselLoss->Industrial,0.0
30342,FL,2002,BiodieselLoss->Industrial,2.0
30343,FL,2003,BiodieselLoss->Industrial,2.0
30344,FL,2004,BiodieselLoss->Industrial,4.0
30345,FL,2005,BiodieselLoss->Industrial,15.0
30346,FL,2006,BiodieselLoss->Industrial,17.0
30347,FL,2007,BiodieselLoss->Industrial,18.0
30348,FL,2008,BiodieselLoss->Industrial,0.0
30349,FL,2009,BiodieselLoss->Industrial,0.0
30350,FL,2010,BiodieselLoss->Industrial,0.0
30351,FL,2011,BiodieselLoss->Industrial,0.0
30352,FL,2012,BiodieselLoss->Industrial,0.0
30353,FL,2013,BiodieselLoss->Industrial,16.0
30354,FL,2014,BiodieselLoss->Industrial,14.0
30355,FL,2015,BiodieselLoss->Industrial,9.0
30356,FL,2016,BiodieselLoss->Industrial,8.0
30357,FL,2017,BiodieselLoss->Industrial,12.0
30358,FL,2018,BiodieselLoss->Industrial,25.0
30359,FL,2019,BiodieselLoss->Industrial,13.0
30360,GA,2000,BiodieselLoss->Industrial,0.0
30361,GA,2001,BiodieselLoss->Industrial,0.0
30362,GA,2002,BiodieselLoss->Industrial,0.0
30363,GA,2003,BiodieselLoss->Industrial,0.0
30364,GA,2004,BiodieselLoss->Industrial,2.0
30365,GA,2005,BiodieselLoss->Industrial,6.0
30366,GA,2006,BiodieselLoss->Industrial,7.0
30367,GA,2007,BiodieselLoss->Industrial,11.0
30368,GA,2008,BiodieselLoss->Industrial,19.0
30369,GA,2009,BiodieselLoss->Industrial,15.0
30370,GA,2010,BiodieselLoss->Industrial,7.0
30371,GA,2011,BiodieselLoss->Industrial,10.0
30372,GA,2012,BiodieselLoss->Industrial,15.0
30373,GA,2013,BiodieselLoss->Industrial,17.0
30374,GA,2014,BiodieselLoss->Industrial,15.0
30375,GA,2015,BiodieselLoss->Industrial,17.0
30376,GA,2016,BiodieselLoss->Industrial,24.0
30377,GA,2017,BiodieselLoss->Industrial,24.0
30378,GA,2018,BiodieselLoss->Industrial,19.0
30379,GA,2019,BiodieselLoss->Industrial,15.0
30380,HI,2000,BiodieselLoss->Industrial,0.0
30381,HI,2001,BiodieselLoss->Industrial,0.0
30382,HI,2002,BiodieselLoss->Industrial,0.0
30383,HI,2003,BiodieselLoss->Industrial,0.0
30384,HI,2004,BiodieselLoss->Industrial,0.0
30385,HI,2005,BiodieselLoss->Industrial,0.0
30386,HI,2006,BiodieselLoss->Industrial,0.0
30387,HI,2007,BiodieselLoss->Industrial,0.0
30388,HI,2008,BiodieselLoss->Industrial,0.0
30389,HI,2009,BiodieselLoss->Industrial,0.0
30390,HI,2010,BiodieselLoss->Industrial,0.0
30391,HI,2011,BiodieselLoss->Industrial,0.0
30392,HI,2012,BiodieselLoss->Industrial,0.0
30393,HI,2013,BiodieselLoss->Industrial,5.0
30394,HI,2014,BiodieselLoss->Industrial,5.0
30395,HI,2015,BiodieselLoss->Industrial,5.0
30396,HI,2016,BiodieselLoss->Industrial,6.0
30397,HI,2017,BiodieselLoss->Industrial,7.0
30398,HI,2018,BiodieselLoss->Industrial,7.0
30399,HI,2019,BiodieselLoss->Industrial,7.0
30400,IA,2000,BiodieselLoss->Industrial,0.0
30401,IA,2001,BiodieselLoss->Industrial,9.0
30402,IA,2002,BiodieselLoss->Industrial,10.0
30403,IA,2003,BiodieselLoss->Industrial,13.0
30404,IA,2004,BiodieselLoss->Industrial,21.0
30405,IA,2005,BiodieselLoss->Industrial,35.0
30406,IA,2006,BiodieselLoss->Industrial,106.0
30407,IA,2007,BiodieselLoss->Industrial,132.0
30408,IA,2008,BiodieselLoss->Industrial,197.0
30409,IA,2009,BiodieselLoss->Industrial,150.0
30410,IA,2010,BiodieselLoss->Industrial,85.0
30411,IA,2011,BiodieselLoss->Industrial,298.0
30412,IA,2012,BiodieselLoss->Industrial,324.0
30413,IA,2013,BiodieselLoss->Industrial,405.0
30414,IA,2014,BiodieselLoss->Industrial,400.0
30415,IA,2015,BiodieselLoss->Industrial,426.0
30416,IA,2016,BiodieselLoss->Industrial,523.0
30417,IA,2017,BiodieselLoss->Industrial,504.0
30418,IA,2018,BiodieselLoss->Industrial,643.0
30419,IA,2019,BiodieselLoss->Industrial,603.0
30420,ID,2000,BiodieselLoss->Industrial,0.0
30421,ID,2001,BiodieselLoss->Industrial,0.0
30422,ID,2002,BiodieselLoss->Industrial,0.0
30423,ID,2003,BiodieselLoss->Industrial,0.0
30424,ID,2004,BiodieselLoss->Industrial,0.0
30425,ID,2005,BiodieselLoss->Industrial,0.0
30426,ID,2006,BiodieselLoss->Industrial,0.0
30427,ID,2007,BiodieselLoss->Industrial,0.0
30428,ID,2008,BiodieselLoss->Industrial,0.0
30429,ID,2009,BiodieselLoss->Industrial,0.0
30430,ID,2010,BiodieselLoss->Industrial,0.0
30431,ID,2011,BiodieselLoss->Industrial,0.0
30432,ID,2012,BiodieselLoss->Industrial,0.0
30433,ID,2013,BiodieselLoss->Industrial,0.0
30434,ID,2014,BiodieselLoss->Industrial,0.0
30435,ID,2015,BiodieselLoss->Industrial,0.0
30436,ID,2016,BiodieselLoss->Industrial,0.0
30437,ID,2017,BiodieselLoss->Industrial,0.0
30438,ID,2018,BiodieselLoss->Industrial,0.0
30439,ID,2019,BiodieselLoss->Industrial,0.0
30440,IL,2000,BiodieselLoss->Industrial,0.0
30441,IL,2001,BiodieselLoss->Industrial,5.0
30442,IL,2002,BiodieselLoss->Industrial,5.0
30443,IL,2003,BiodieselLoss->Industrial,7.0
30444,IL,2004,BiodieselLoss->Industrial,11.0
30445,IL,2005,BiodieselLoss->Industrial,24.0
30446,IL,2006,BiodieselLoss->Industrial,27.0
30447,IL,2007,BiodieselLoss->Industrial,67.0
30448,IL,2008,BiodieselLoss->Industrial,60.0
30449,IL,2009,BiodieselLoss->Industrial,74.0
30450,IL,2010,BiodieselLoss->Industrial,65.0
30451,IL,2011,BiodieselLoss->Industrial,209.0
30452,IL,2012,BiodieselLoss->Industrial,224.0
30453,IL,2013,BiodieselLoss->Industrial,275.0
30454,IL,2014,BiodieselLoss->Industrial,278.0
30455,IL,2015,BiodieselLoss->Industrial,260.0
30456,IL,2016,BiodieselLoss->Industrial,253.0
30457,IL,2017,BiodieselLoss->Industrial,241.0
30458,IL,2018,BiodieselLoss->Industrial,250.0
30459,IL,2019,BiodieselLoss->Industrial,237.0
30460,IN,2000,BiodieselLoss->Industrial,0.0
30461,IN,2001,BiodieselLoss->Industrial,0.0
30462,IN,2002,BiodieselLoss->Industrial,0.0
30463,IN,2003,BiodieselLoss->Industrial,0.0
30464,IN,2004,BiodieselLoss->Industrial,0.0
30465,IN,2005,BiodieselLoss->Industrial,0.0
30466,IN,2006,BiodieselLoss->Industrial,0.0
30467,IN,2007,BiodieselLoss->Industrial,12.0
30468,IN,2008,BiodieselLoss->Industrial,109.0
30469,IN,2009,BiodieselLoss->Industrial,93.0
30470,IN,2010,BiodieselLoss->Industrial,62.0
30471,IN,2011,BiodieselLoss->Industrial,168.0
30472,IN,2012,BiodieselLoss->Industrial,142.0
30473,IN,2013,BiodieselLoss->Industrial,176.0
30474,IN,2014,BiodieselLoss->Industrial,178.0
30475,IN,2015,BiodieselLoss->Industrial,161.0
30476,IN,2016,BiodieselLoss->Industrial,177.0
30477,IN,2017,BiodieselLoss->Industrial,173.0
30478,IN,2018,BiodieselLoss->Industrial,172.0
30479,IN,2019,BiodieselLoss->Industrial,156.0
