,StateCode,Year,Attribute,Data
81364,IA,2004,Wood->ElectricPower,0.0
81365,IA,2005,Wood->ElectricPower,0.0
81366,IA,2006,Wood->ElectricPower,0.0
81367,IA,2007,Wood->ElectricPower,0.0
81368,IA,2008,Wood->ElectricPower,1.0
81369,IA,2009,Wood->ElectricPower,3.0
81370,IA,2010,Wood->ElectricPower,0.0
81371,IA,2011,Wood->ElectricPower,0.0
81372,IA,2012,Wood->ElectricPower,0.0
81373,IA,2013,Wood->ElectricPower,0.0
81374,IA,2014,Wood->ElectricPower,0.0
81375,IA,2015,Wood->ElectricPower,0.0
81376,IA,2016,Wood->ElectricPower,0.0
81377,IA,2017,Wood->ElectricPower,0.0
81378,IA,2018,Wood->ElectricPower,0.0
81379,IA,2019,Wood->ElectricPower,0.0
81380,ID,2000,Wood->ElectricPower,694.0
81381,ID,2001,Wood->ElectricPower,721.0
81382,ID,2002,Wood->ElectricPower,1274.0
81383,ID,2003,Wood->ElectricPower,1447.0
81384,ID,2004,Wood->ElectricPower,1430.0
81385,ID,2005,Wood->ElectricPower,1515.0
81386,ID,2006,Wood->ElectricPower,1496.0
81387,ID,2007,Wood->ElectricPower,1399.0
81388,ID,2008,Wood->ElectricPower,1279.0
81389,ID,2009,Wood->ElectricPower,1533.0
81390,ID,2010,Wood->ElectricPower,1450.0
81391,ID,2011,Wood->ElectricPower,1416.0
81392,ID,2012,Wood->ElectricPower,1526.0
81393,ID,2013,Wood->ElectricPower,1540.0
81394,ID,2014,Wood->ElectricPower,1408.0
81395,ID,2015,Wood->ElectricPower,1247.0
81396,ID,2016,Wood->ElectricPower,1345.0
81397,ID,2017,Wood->ElectricPower,1316.0
81398,ID,2018,Wood->ElectricPower,1360.0
81399,ID,2019,Wood->ElectricPower,1334.0
81400,IL,2000,Wood->ElectricPower,0.0
81401,IL,2001,Wood->ElectricPower,0.0
81402,IL,2002,Wood->ElectricPower,0.0
81403,IL,2003,Wood->ElectricPower,0.0
81404,IL,2004,Wood->ElectricPower,0.0
81405,IL,2005,Wood->ElectricPower,0.0
81406,IL,2006,Wood->ElectricPower,0.0
81407,IL,2007,Wood->ElectricPower,0.0
81408,IL,2008,Wood->ElectricPower,0.0
81409,IL,2009,Wood->ElectricPower,0.0
81410,IL,2010,Wood->ElectricPower,0.0
81411,IL,2011,Wood->ElectricPower,0.0
81412,IL,2012,Wood->ElectricPower,0.0
81413,IL,2013,Wood->ElectricPower,0.0
81414,IL,2014,Wood->ElectricPower,0.0
81415,IL,2015,Wood->ElectricPower,0.0
81416,IL,2016,Wood->ElectricPower,0.0
81417,IL,2017,Wood->ElectricPower,0.0
81418,IL,2018,Wood->ElectricPower,0.0
81419,IL,2019,Wood->ElectricPower,0.0
81420,IN,2000,Wood->ElectricPower,0.0
81421,IN,2001,Wood->ElectricPower,0.0
81422,IN,2002,Wood->ElectricPower,0.0
81423,IN,2003,Wood->ElectricPower,0.0
81424,IN,2004,Wood->ElectricPower,0.0
81425,IN,2005,Wood->ElectricPower,0.0
81426,IN,2006,Wood->ElectricPower,0.0
81427,IN,2007,Wood->ElectricPower,0.0
81428,IN,2008,Wood->ElectricPower,0.0
81429,IN,2009,Wood->ElectricPower,0.0
81430,IN,2010,Wood->ElectricPower,0.0
81431,IN,2011,Wood->ElectricPower,0.0
81432,IN,2012,Wood->ElectricPower,0.0
81433,IN,2013,Wood->ElectricPower,0.0
81434,IN,2014,Wood->ElectricPower,0.0
81435,IN,2015,Wood->ElectricPower,0.0
81436,IN,2016,Wood->ElectricPower,0.0
81437,IN,2017,Wood->ElectricPower,0.0
81438,IN,2018,Wood->ElectricPower,0.0
81439,IN,2019,Wood->ElectricPower,0.0
81440,KS,2000,Wood->ElectricPower,0.0
81441,KS,2001,Wood->ElectricPower,0.0
81442,KS,2002,Wood->ElectricPower,0.0
81443,KS,2003,Wood->ElectricPower,0.0
81444,KS,2004,Wood->ElectricPower,0.0
81445,KS,2005,Wood->ElectricPower,0.0
81446,KS,2006,Wood->ElectricPower,0.0
81447,KS,2007,Wood->ElectricPower,0.0
81448,KS,2008,Wood->ElectricPower,0.0
81449,KS,2009,Wood->ElectricPower,0.0
81450,KS,2010,Wood->ElectricPower,0.0
81451,KS,2011,Wood->ElectricPower,0.0
81452,KS,2012,Wood->ElectricPower,0.0
81453,KS,2013,Wood->ElectricPower,0.0
81454,KS,2014,Wood->ElectricPower,0.0
81455,KS,2015,Wood->ElectricPower,0.0
81456,KS,2016,Wood->ElectricPower,0.0
81457,KS,2017,Wood->ElectricPower,0.0
81458,KS,2018,Wood->ElectricPower,0.0
81459,KS,2019,Wood->ElectricPower,0.0
81460,KY,2000,Wood->ElectricPower,0.0
81461,KY,2001,Wood->ElectricPower,0.0
81462,KY,2002,Wood->ElectricPower,0.0
81463,KY,2003,Wood->ElectricPower,0.0
81464,KY,2004,Wood->ElectricPower,0.0
81465,KY,2005,Wood->ElectricPower,0.0
81466,KY,2006,Wood->ElectricPower,0.0
81467,KY,2007,Wood->ElectricPower,0.0
81468,KY,2008,Wood->ElectricPower,0.0
81469,KY,2009,Wood->ElectricPower,0.0
81470,KY,2010,Wood->ElectricPower,0.0
81471,KY,2011,Wood->ElectricPower,0.0
81472,KY,2012,Wood->ElectricPower,0.0
81473,KY,2013,Wood->ElectricPower,0.0
81474,KY,2014,Wood->ElectricPower,0.0
81475,KY,2015,Wood->ElectricPower,0.0
81476,KY,2016,Wood->ElectricPower,0.0
81477,KY,2017,Wood->ElectricPower,0.0
81478,KY,2018,Wood->ElectricPower,0.0
81479,KY,2019,Wood->ElectricPower,0.0
81480,LA,2000,Wood->ElectricPower,0.0
81481,LA,2001,Wood->ElectricPower,0.0
81482,LA,2002,Wood->ElectricPower,0.0
81483,LA,2003,Wood->ElectricPower,0.0
81484,LA,2004,Wood->ElectricPower,0.0
81485,LA,2005,Wood->ElectricPower,0.0
81486,LA,2006,Wood->ElectricPower,0.0
81487,LA,2007,Wood->ElectricPower,0.0
81488,LA,2008,Wood->ElectricPower,0.0
81489,LA,2009,Wood->ElectricPower,0.0
81490,LA,2010,Wood->ElectricPower,0.0
81491,LA,2011,Wood->ElectricPower,0.0
81492,LA,2012,Wood->ElectricPower,0.0
81493,LA,2013,Wood->ElectricPower,0.0
81494,LA,2014,Wood->ElectricPower,0.0
81495,LA,2015,Wood->ElectricPower,0.0
81496,LA,2016,Wood->ElectricPower,0.0
81497,LA,2017,Wood->ElectricPower,0.0
81498,LA,2018,Wood->ElectricPower,0.0
81499,LA,2019,Wood->ElectricPower,0.0
81500,MA,2000,Wood->ElectricPower,1708.0
81501,MA,2001,Wood->ElectricPower,1693.0
81502,MA,2002,Wood->ElectricPower,1544.0
81503,MA,2003,Wood->ElectricPower,1888.0
81504,MA,2004,Wood->ElectricPower,1774.0
81505,MA,2005,Wood->ElectricPower,1876.0
81506,MA,2006,Wood->ElectricPower,1894.0
81507,MA,2007,Wood->ElectricPower,1784.0
81508,MA,2008,Wood->ElectricPower,1834.0
81509,MA,2009,Wood->ElectricPower,1647.0
81510,MA,2010,Wood->ElectricPower,1505.0
81511,MA,2011,Wood->ElectricPower,1546.0
81512,MA,2012,Wood->ElectricPower,1531.0
81513,MA,2013,Wood->ElectricPower,1367.0
81514,MA,2014,Wood->ElectricPower,2295.0
81515,MA,2015,Wood->ElectricPower,2030.0
81516,MA,2016,Wood->ElectricPower,2261.0
81517,MA,2017,Wood->ElectricPower,2279.0
81518,MA,2018,Wood->ElectricPower,1988.0
81519,MA,2019,Wood->ElectricPower,1832.0
81520,MD,2000,Wood->ElectricPower,0.0
81521,MD,2001,Wood->ElectricPower,0.0
81522,MD,2002,Wood->ElectricPower,0.0
81523,MD,2003,Wood->ElectricPower,0.0
81524,MD,2004,Wood->ElectricPower,0.0
81525,MD,2005,Wood->ElectricPower,0.0
81526,MD,2006,Wood->ElectricPower,0.0
81527,MD,2007,Wood->ElectricPower,0.0
81528,MD,2008,Wood->ElectricPower,0.0
81529,MD,2009,Wood->ElectricPower,0.0
81530,MD,2010,Wood->ElectricPower,0.0
81531,MD,2011,Wood->ElectricPower,21.0
81532,MD,2012,Wood->ElectricPower,0.0
81533,MD,2013,Wood->ElectricPower,0.0
81534,MD,2014,Wood->ElectricPower,0.0
81535,MD,2015,Wood->ElectricPower,0.0
81536,MD,2016,Wood->ElectricPower,0.0
81537,MD,2017,Wood->ElectricPower,0.0
81538,MD,2018,Wood->ElectricPower,0.0
81539,MD,2019,Wood->ElectricPower,0.0
81540,ME,2000,Wood->ElectricPower,21136.0
81541,ME,2001,Wood->ElectricPower,28754.0
81542,ME,2002,Wood->ElectricPower,28063.0
81543,ME,2003,Wood->ElectricPower,28531.0
81544,ME,2004,Wood->ElectricPower,29083.0
81545,ME,2005,Wood->ElectricPower,39682.0
81546,ME,2006,Wood->ElectricPower,38333.0
81547,ME,2007,Wood->ElectricPower,38345.0
81548,ME,2008,Wood->ElectricPower,31666.0
81549,ME,2009,Wood->ElectricPower,27548.0
81550,ME,2010,Wood->ElectricPower,29623.0
81551,ME,2011,Wood->ElectricPower,25574.0
81552,ME,2012,Wood->ElectricPower,24108.0
81553,ME,2013,Wood->ElectricPower,25906.0
81554,ME,2014,Wood->ElectricPower,26591.0
81555,ME,2015,Wood->ElectricPower,29626.0
81556,ME,2016,Wood->ElectricPower,26600.0
81557,ME,2017,Wood->ElectricPower,27170.0
81558,ME,2018,Wood->ElectricPower,25665.0
81559,ME,2019,Wood->ElectricPower,19124.0
81560,MI,2000,Wood->ElectricPower,14781.0
81561,MI,2001,Wood->ElectricPower,16423.0
81562,MI,2002,Wood->ElectricPower,16133.0
81563,MI,2003,Wood->ElectricPower,16647.0
81564,MI,2004,Wood->ElectricPower,17992.0
81565,MI,2005,Wood->ElectricPower,15648.0
81566,MI,2006,Wood->ElectricPower,15720.0
81567,MI,2007,Wood->ElectricPower,14576.0
81568,MI,2008,Wood->ElectricPower,13531.0
81569,MI,2009,Wood->ElectricPower,12819.0
81570,MI,2010,Wood->ElectricPower,14301.0
81571,MI,2011,Wood->ElectricPower,14426.0
81572,MI,2012,Wood->ElectricPower,12842.0
81573,MI,2013,Wood->ElectricPower,12648.0
81574,MI,2014,Wood->ElectricPower,13994.0
81575,MI,2015,Wood->ElectricPower,11161.0
81576,MI,2016,Wood->ElectricPower,11712.0
81577,MI,2017,Wood->ElectricPower,12250.0
81578,MI,2018,Wood->ElectricPower,12291.0
81579,MI,2019,Wood->ElectricPower,11300.0
81580,MN,2000,Wood->ElectricPower,0.0
81581,MN,2001,Wood->ElectricPower,0.0
81582,MN,2002,Wood->ElectricPower,0.0
81583,MN,2003,Wood->ElectricPower,2769.0
81584,MN,2004,Wood->ElectricPower,2420.0
81585,MN,2005,Wood->ElectricPower,2234.0
81586,MN,2006,Wood->ElectricPower,2076.0
81587,MN,2007,Wood->ElectricPower,7921.0
81588,MN,2008,Wood->ElectricPower,5507.0
81589,MN,2009,Wood->ElectricPower,6487.0
81590,MN,2010,Wood->ElectricPower,9110.0
81591,MN,2011,Wood->ElectricPower,5581.0
81592,MN,2012,Wood->ElectricPower,6786.0
81593,MN,2013,Wood->ElectricPower,9709.0
81594,MN,2014,Wood->ElectricPower,11312.0
81595,MN,2015,Wood->ElectricPower,11534.0
81596,MN,2016,Wood->ElectricPower,11142.0
81597,MN,2017,Wood->ElectricPower,11731.0
81598,MN,2018,Wood->ElectricPower,8395.0
81599,MN,2019,Wood->ElectricPower,3280.0
81600,MO,2000,Wood->ElectricPower,0.0
81601,MO,2001,Wood->ElectricPower,0.0
81602,MO,2002,Wood->ElectricPower,5.0
81603,MO,2003,Wood->ElectricPower,5.0
81604,MO,2004,Wood->ElectricPower,4.0
81605,MO,2005,Wood->ElectricPower,0.0
81606,MO,2006,Wood->ElectricPower,2.0
81607,MO,2007,Wood->ElectricPower,2.0
81608,MO,2008,Wood->ElectricPower,0.0
81609,MO,2009,Wood->ElectricPower,0.0
81610,MO,2010,Wood->ElectricPower,0.0
81611,MO,2011,Wood->ElectricPower,0.0
81612,MO,2012,Wood->ElectricPower,0.0
81613,MO,2013,Wood->ElectricPower,0.0
81614,MO,2014,Wood->ElectricPower,46.0
81615,MO,2015,Wood->ElectricPower,0.0
81616,MO,2016,Wood->ElectricPower,0.0
81617,MO,2017,Wood->ElectricPower,0.0
81618,MO,2018,Wood->ElectricPower,0.0
81619,MO,2019,Wood->ElectricPower,0.0
81620,MS,2000,Wood->ElectricPower,0.0
81621,MS,2001,Wood->ElectricPower,0.0
81622,MS,2002,Wood->ElectricPower,0.0
81623,MS,2003,Wood->ElectricPower,0.0
81624,MS,2004,Wood->ElectricPower,0.0
81625,MS,2005,Wood->ElectricPower,0.0
81626,MS,2006,Wood->ElectricPower,0.0
81627,MS,2007,Wood->ElectricPower,0.0
81628,MS,2008,Wood->ElectricPower,0.0
81629,MS,2009,Wood->ElectricPower,0.0
81630,MS,2010,Wood->ElectricPower,17.0
81631,MS,2011,Wood->ElectricPower,3.0
81632,MS,2012,Wood->ElectricPower,3.0
81633,MS,2013,Wood->ElectricPower,3.0
81634,MS,2014,Wood->ElectricPower,3.0
81635,MS,2015,Wood->ElectricPower,1.0
81636,MS,2016,Wood->ElectricPower,0.0
81637,MS,2017,Wood->ElectricPower,0.0
81638,MS,2018,Wood->ElectricPower,0.0
81639,MS,2019,Wood->ElectricPower,0.0
81640,MT,2000,Wood->ElectricPower,0.0
81641,MT,2001,Wood->ElectricPower,0.0
81642,MT,2002,Wood->ElectricPower,0.0
81643,MT,2003,Wood->ElectricPower,0.0
81644,MT,2004,Wood->ElectricPower,0.0
81645,MT,2005,Wood->ElectricPower,0.0
81646,MT,2006,Wood->ElectricPower,0.0
81647,MT,2007,Wood->ElectricPower,0.0
81648,MT,2008,Wood->ElectricPower,0.0
81649,MT,2009,Wood->ElectricPower,0.0
81650,MT,2010,Wood->ElectricPower,0.0
81651,MT,2011,Wood->ElectricPower,0.0
81652,MT,2012,Wood->ElectricPower,0.0
81653,MT,2013,Wood->ElectricPower,0.0
81654,MT,2014,Wood->ElectricPower,0.0
81655,MT,2015,Wood->ElectricPower,0.0
81656,MT,2016,Wood->ElectricPower,0.0
81657,MT,2017,Wood->ElectricPower,0.0
81658,MT,2018,Wood->ElectricPower,0.0
81659,MT,2019,Wood->ElectricPower,0.0
81660,NC,2000,Wood->ElectricPower,4934.0
81661,NC,2001,Wood->ElectricPower,4737.0
81662,NC,2002,Wood->ElectricPower,4758.0
81663,NC,2003,Wood->ElectricPower,4731.0
81664,NC,2004,Wood->ElectricPower,5029.0
81665,NC,2005,Wood->ElectricPower,5478.0
81666,NC,2006,Wood->ElectricPower,6819.0
81667,NC,2007,Wood->ElectricPower,6976.0
81668,NC,2008,Wood->ElectricPower,6196.0
81669,NC,2009,Wood->ElectricPower,8553.0
81670,NC,2010,Wood->ElectricPower,9440.0
81671,NC,2011,Wood->ElectricPower,9679.0
81672,NC,2012,Wood->ElectricPower,14320.0
81673,NC,2013,Wood->ElectricPower,13842.0
81674,NC,2014,Wood->ElectricPower,14218.0
81675,NC,2015,Wood->ElectricPower,11036.0
81676,NC,2016,Wood->ElectricPower,11358.0
81677,NC,2017,Wood->ElectricPower,13543.0
81678,NC,2018,Wood->ElectricPower,11775.0
81679,NC,2019,Wood->ElectricPower,11805.0
81680,ND,2000,Wood->ElectricPower,0.0
81681,ND,2001,Wood->ElectricPower,0.0
81682,ND,2002,Wood->ElectricPower,0.0
81683,ND,2003,Wood->ElectricPower,0.0
81684,ND,2004,Wood->ElectricPower,0.0
81685,ND,2005,Wood->ElectricPower,0.0
81686,ND,2006,Wood->ElectricPower,0.0
81687,ND,2007,Wood->ElectricPower,0.0
81688,ND,2008,Wood->ElectricPower,0.0
81689,ND,2009,Wood->ElectricPower,0.0
81690,ND,2010,Wood->ElectricPower,0.0
81691,ND,2011,Wood->ElectricPower,0.0
81692,ND,2012,Wood->ElectricPower,0.0
81693,ND,2013,Wood->ElectricPower,0.0
81694,ND,2014,Wood->ElectricPower,0.0
81695,ND,2015,Wood->ElectricPower,0.0
81696,ND,2016,Wood->ElectricPower,0.0
81697,ND,2017,Wood->ElectricPower,0.0
81698,ND,2018,Wood->ElectricPower,0.0
81699,ND,2019,Wood->ElectricPower,0.0
81700,NE,2000,Wood->ElectricPower,0.0
81701,NE,2001,Wood->ElectricPower,0.0
81702,NE,2002,Wood->ElectricPower,0.0
81703,NE,2003,Wood->ElectricPower,0.0
81704,NE,2004,Wood->ElectricPower,0.0
81705,NE,2005,Wood->ElectricPower,0.0
81706,NE,2006,Wood->ElectricPower,0.0
81707,NE,2007,Wood->ElectricPower,0.0
81708,NE,2008,Wood->ElectricPower,0.0
81709,NE,2009,Wood->ElectricPower,0.0
81710,NE,2010,Wood->ElectricPower,0.0
81711,NE,2011,Wood->ElectricPower,0.0
81712,NE,2012,Wood->ElectricPower,0.0
81713,NE,2013,Wood->ElectricPower,0.0
81714,NE,2014,Wood->ElectricPower,0.0
81715,NE,2015,Wood->ElectricPower,0.0
81716,NE,2016,Wood->ElectricPower,0.0
81717,NE,2017,Wood->ElectricPower,0.0
81718,NE,2018,Wood->ElectricPower,0.0
81719,NE,2019,Wood->ElectricPower,0.0
81720,NH,2000,Wood->ElectricPower,10862.0
81721,NH,2001,Wood->ElectricPower,10742.0
81722,NH,2002,Wood->ElectricPower,9919.0
81723,NH,2003,Wood->ElectricPower,9125.0
81724,NH,2004,Wood->ElectricPower,9249.0
81725,NH,2005,Wood->ElectricPower,9868.0
81726,NH,2006,Wood->ElectricPower,9862.0
81727,NH,2007,Wood->ElectricPower,14045.0
81728,NH,2008,Wood->ElectricPower,14812.0
81729,NH,2009,Wood->ElectricPower,14428.0
81730,NH,2010,Wood->ElectricPower,14991.0
81731,NH,2011,Wood->ElectricPower,13806.0
81732,NH,2012,Wood->ElectricPower,15986.0
81733,NH,2013,Wood->ElectricPower,18079.0
81734,NH,2014,Wood->ElectricPower,21202.0
81735,NH,2015,Wood->ElectricPower,22957.0
81736,NH,2016,Wood->ElectricPower,22675.0
81737,NH,2017,Wood->ElectricPower,21905.0
81738,NH,2018,Wood->ElectricPower,18361.0
81739,NH,2019,Wood->ElectricPower,16412.0
81740,NJ,2000,Wood->ElectricPower,0.0
81741,NJ,2001,Wood->ElectricPower,0.0
81742,NJ,2002,Wood->ElectricPower,0.0
81743,NJ,2003,Wood->ElectricPower,0.0
81744,NJ,2004,Wood->ElectricPower,0.0
81745,NJ,2005,Wood->ElectricPower,0.0
81746,NJ,2006,Wood->ElectricPower,0.0
81747,NJ,2007,Wood->ElectricPower,0.0
81748,NJ,2008,Wood->ElectricPower,0.0
81749,NJ,2009,Wood->ElectricPower,0.0
81750,NJ,2010,Wood->ElectricPower,0.0
81751,NJ,2011,Wood->ElectricPower,0.0
81752,NJ,2012,Wood->ElectricPower,0.0
81753,NJ,2013,Wood->ElectricPower,0.0
81754,NJ,2014,Wood->ElectricPower,0.0
81755,NJ,2015,Wood->ElectricPower,0.0
81756,NJ,2016,Wood->ElectricPower,0.0
81757,NJ,2017,Wood->ElectricPower,0.0
81758,NJ,2018,Wood->ElectricPower,0.0
81759,NJ,2019,Wood->ElectricPower,0.0
81760,NM,2000,Wood->ElectricPower,0.0
81761,NM,2001,Wood->ElectricPower,0.0
81762,NM,2002,Wood->ElectricPower,0.0
81763,NM,2003,Wood->ElectricPower,0.0
81764,NM,2004,Wood->ElectricPower,0.0
81765,NM,2005,Wood->ElectricPower,0.0
81766,NM,2006,Wood->ElectricPower,0.0
81767,NM,2007,Wood->ElectricPower,0.0
81768,NM,2008,Wood->ElectricPower,0.0
81769,NM,2009,Wood->ElectricPower,0.0
81770,NM,2010,Wood->ElectricPower,0.0
81771,NM,2011,Wood->ElectricPower,0.0
81772,NM,2012,Wood->ElectricPower,0.0
81773,NM,2013,Wood->ElectricPower,0.0
81774,NM,2014,Wood->ElectricPower,0.0
81775,NM,2015,Wood->ElectricPower,0.0
81776,NM,2016,Wood->ElectricPower,0.0
81777,NM,2017,Wood->ElectricPower,0.0
81778,NM,2018,Wood->ElectricPower,0.0
81779,NM,2019,Wood->ElectricPower,0.0
81780,NV,2000,Wood->ElectricPower,0.0
81781,NV,2001,Wood->ElectricPower,0.0
81782,NV,2002,Wood->ElectricPower,0.0
81783,NV,2003,Wood->ElectricPower,0.0
81784,NV,2004,Wood->ElectricPower,0.0
81785,NV,2005,Wood->ElectricPower,0.0
81786,NV,2006,Wood->ElectricPower,0.0
81787,NV,2007,Wood->ElectricPower,0.0
81788,NV,2008,Wood->ElectricPower,0.0
81789,NV,2009,Wood->ElectricPower,10.0
81790,NV,2010,Wood->ElectricPower,0.0
81791,NV,2011,Wood->ElectricPower,0.0
81792,NV,2012,Wood->ElectricPower,0.0
81793,NV,2013,Wood->ElectricPower,0.0
81794,NV,2014,Wood->ElectricPower,0.0
81795,NV,2015,Wood->ElectricPower,0.0
81796,NV,2016,Wood->ElectricPower,0.0
81797,NV,2017,Wood->ElectricPower,0.0
81798,NV,2018,Wood->ElectricPower,0.0
81799,NV,2019,Wood->ElectricPower,0.0
81800,NY,2000,Wood->ElectricPower,5576.0
81801,NY,2001,Wood->ElectricPower,4979.0
81802,NY,2002,Wood->ElectricPower,3578.0
81803,NY,2003,Wood->ElectricPower,3721.0
81804,NY,2004,Wood->ElectricPower,4409.0
81805,NY,2005,Wood->ElectricPower,4647.0
81806,NY,2006,Wood->ElectricPower,4662.0
81807,NY,2007,Wood->ElectricPower,4172.0
81808,NY,2008,Wood->ElectricPower,5143.0
81809,NY,2009,Wood->ElectricPower,4023.0
81810,NY,2010,Wood->ElectricPower,4187.0
81811,NY,2011,Wood->ElectricPower,3578.0
81812,NY,2012,Wood->ElectricPower,3546.0
81813,NY,2013,Wood->ElectricPower,6099.0
81814,NY,2014,Wood->ElectricPower,8292.0
81815,NY,2015,Wood->ElectricPower,6625.0
81816,NY,2016,Wood->ElectricPower,7572.0
81817,NY,2017,Wood->ElectricPower,7810.0
81818,NY,2018,Wood->ElectricPower,6352.0
81819,NY,2019,Wood->ElectricPower,5672.0
81820,OH,2000,Wood->ElectricPower,741.0
81821,OH,2001,Wood->ElectricPower,707.0
81822,OH,2002,Wood->ElectricPower,726.0
81823,OH,2003,Wood->ElectricPower,938.0
81824,OH,2004,Wood->ElectricPower,833.0
81825,OH,2005,Wood->ElectricPower,841.0
81826,OH,2006,Wood->ElectricPower,795.0
81827,OH,2007,Wood->ElectricPower,887.0
81828,OH,2008,Wood->ElectricPower,899.0
81829,OH,2009,Wood->ElectricPower,913.0
81830,OH,2010,Wood->ElectricPower,832.0
81831,OH,2011,Wood->ElectricPower,752.0
81832,OH,2012,Wood->ElectricPower,930.0
81833,OH,2013,Wood->ElectricPower,910.0
81834,OH,2014,Wood->ElectricPower,1003.0
81835,OH,2015,Wood->ElectricPower,995.0
81836,OH,2016,Wood->ElectricPower,1047.0
81837,OH,2017,Wood->ElectricPower,1006.0
81838,OH,2018,Wood->ElectricPower,968.0
81839,OH,2019,Wood->ElectricPower,869.0
81840,OK,2000,Wood->ElectricPower,0.0
81841,OK,2001,Wood->ElectricPower,0.0
81842,OK,2002,Wood->ElectricPower,0.0
81843,OK,2003,Wood->ElectricPower,0.0
81844,OK,2004,Wood->ElectricPower,0.0
81845,OK,2005,Wood->ElectricPower,0.0
81846,OK,2006,Wood->ElectricPower,0.0
81847,OK,2007,Wood->ElectricPower,0.0
81848,OK,2008,Wood->ElectricPower,0.0
81849,OK,2009,Wood->ElectricPower,0.0
81850,OK,2010,Wood->ElectricPower,0.0
81851,OK,2011,Wood->ElectricPower,0.0
81852,OK,2012,Wood->ElectricPower,0.0
81853,OK,2013,Wood->ElectricPower,0.0
81854,OK,2014,Wood->ElectricPower,0.0
81855,OK,2015,Wood->ElectricPower,0.0
81856,OK,2016,Wood->ElectricPower,0.0
81857,OK,2017,Wood->ElectricPower,0.0
81858,OK,2018,Wood->ElectricPower,22.0
81859,OK,2019,Wood->ElectricPower,0.0
81860,OR,2000,Wood->ElectricPower,4495.0
81861,OR,2001,Wood->ElectricPower,4516.0
81862,OR,2002,Wood->ElectricPower,3386.0
81863,OR,2003,Wood->ElectricPower,4544.0
81864,OR,2004,Wood->ElectricPower,0.0
81865,OR,2005,Wood->ElectricPower,6300.0
81866,OR,2006,Wood->ElectricPower,6107.0
81867,OR,2007,Wood->ElectricPower,5328.0
81868,OR,2008,Wood->ElectricPower,2878.0
81869,OR,2009,Wood->ElectricPower,3534.0
81870,OR,2010,Wood->ElectricPower,2826.0
81871,OR,2011,Wood->ElectricPower,2244.0
81872,OR,2012,Wood->ElectricPower,2450.0
81873,OR,2013,Wood->ElectricPower,3146.0
81874,OR,2014,Wood->ElectricPower,3558.0
81875,OR,2015,Wood->ElectricPower,2851.0
81876,OR,2016,Wood->ElectricPower,3033.0
81877,OR,2017,Wood->ElectricPower,2351.0
81878,OR,2018,Wood->ElectricPower,2982.0
81879,OR,2019,Wood->ElectricPower,2965.0
81880,PA,2000,Wood->ElectricPower,3365.0
81881,PA,2001,Wood->ElectricPower,3481.0
81882,PA,2002,Wood->ElectricPower,4898.0
81883,PA,2003,Wood->ElectricPower,4044.0
81884,PA,2004,Wood->ElectricPower,3764.0
81885,PA,2005,Wood->ElectricPower,3834.0
81886,PA,2006,Wood->ElectricPower,2906.0
81887,PA,2007,Wood->ElectricPower,3321.0
81888,PA,2008,Wood->ElectricPower,4681.0
81889,PA,2009,Wood->ElectricPower,3571.0
81890,PA,2010,Wood->ElectricPower,3623.0
81891,PA,2011,Wood->ElectricPower,3127.0
81892,PA,2012,Wood->ElectricPower,1340.0
81893,PA,2013,Wood->ElectricPower,651.0
81894,PA,2014,Wood->ElectricPower,42.0
81895,PA,2015,Wood->ElectricPower,37.0
81896,PA,2016,Wood->ElectricPower,17.0
81897,PA,2017,Wood->ElectricPower,2.0
81898,PA,2018,Wood->ElectricPower,3.0
81899,PA,2019,Wood->ElectricPower,3.0
81900,RI,2000,Wood->ElectricPower,0.0
81901,RI,2001,Wood->ElectricPower,0.0
81902,RI,2002,Wood->ElectricPower,0.0
81903,RI,2003,Wood->ElectricPower,0.0
81904,RI,2004,Wood->ElectricPower,0.0
81905,RI,2005,Wood->ElectricPower,0.0
81906,RI,2006,Wood->ElectricPower,0.0
81907,RI,2007,Wood->ElectricPower,0.0
81908,RI,2008,Wood->ElectricPower,0.0
81909,RI,2009,Wood->ElectricPower,0.0
81910,RI,2010,Wood->ElectricPower,0.0
81911,RI,2011,Wood->ElectricPower,0.0
81912,RI,2012,Wood->ElectricPower,0.0
81913,RI,2013,Wood->ElectricPower,0.0
81914,RI,2014,Wood->ElectricPower,0.0
81915,RI,2015,Wood->ElectricPower,0.0
81916,RI,2016,Wood->ElectricPower,0.0
81917,RI,2017,Wood->ElectricPower,0.0
81918,RI,2018,Wood->ElectricPower,0.0
81919,RI,2019,Wood->ElectricPower,0.0
81920,SC,2000,Wood->ElectricPower,0.0
81921,SC,2001,Wood->ElectricPower,0.0
81922,SC,2002,Wood->ElectricPower,0.0
81923,SC,2003,Wood->ElectricPower,0.0
81924,SC,2004,Wood->ElectricPower,2805.0
81925,SC,2005,Wood->ElectricPower,6438.0
81926,SC,2006,Wood->ElectricPower,6183.0
81927,SC,2007,Wood->ElectricPower,5630.0
81928,SC,2008,Wood->ElectricPower,5808.0
81929,SC,2009,Wood->ElectricPower,7161.0
81930,SC,2010,Wood->ElectricPower,7134.0
81931,SC,2011,Wood->ElectricPower,6979.0
81932,SC,2012,Wood->ElectricPower,9041.0
81933,SC,2013,Wood->ElectricPower,9801.0
81934,SC,2014,Wood->ElectricPower,14297.0
81935,SC,2015,Wood->ElectricPower,15213.0
81936,SC,2016,Wood->ElectricPower,14631.0
