,StateCode,Year,Solar,Wind,Geothermal,Hydropower,Wood,Waste,Biodiesel,FuelEthanol,BiodieselLoss,FuelEthanolLoss,Nuclear,Coal,NaturalGas,Petroleum,ElectricPower,Transportation,Industrial,Commercial,Residential,ElectricLoss,ElectricImport,ElectricExport,CoalCokeImport,CoalCokeExport,DensifiedBiomassExport,WoodProduction
804,SC,2004,20.0,0.0,232.0,24508.0,70579.0,2092.0,10.0,0.0,0.0,0.0,533920.0,433868.0,169517.0,569736.0,1080329.0,447812.0,398255.0,100720.0,142266.0,623194.0,0.0,0.0,,,0.0,70579.0
805,SC,2005,19.0,0.0,265.0,29379.0,72147.0,2395.0,35.0,1226.0,0.0,0.0,554544.0,431086.0,178308.0,547378.0,1167192.0,426716.0,388775.0,101971.0,142064.0,624627.0,0.0,0.0,,,0.0,72147.0
806,SC,2006,19.0,0.0,307.0,17923.0,76718.0,3643.0,102.0,1804.0,22.0,0.0,530071.0,432220.0,181895.0,551655.0,1104750.0,445720.0,385588.0,103901.0,135548.0,622651.0,0.0,0.0,,,0.0,76718.0
807,SC,2007,24.0,0.0,372.0,15379.0,75337.0,3885.0,138.0,2696.0,54.0,0.0,558014.0,444046.0,182201.0,533659.0,1190734.0,443626.0,363141.0,104709.0,138337.0,621133.0,0.0,0.0,,,0.0,75337.0
808,SC,2008,31.0,0.0,444.0,11067.0,76480.0,3986.0,119.0,14684.0,62.0,0.0,541026.0,445454.0,175858.0,502483.0,1157757.0,433734.0,342070.0,106318.0,141221.0,614362.0,0.0,0.0,,,0.0,76480.0
809,SC,2009,35.0,0.0,554.0,22760.0,75407.0,4239.0,126.0,18746.0,1.0,0.0,545434.0,371981.0,197419.0,513687.0,1184055.0,444790.0,316155.0,102610.0,140192.0,569966.0,0.0,0.0,,,0.0,75407.0
810,SC,2010,38.0,0.0,624.0,23185.0,87734.0,3708.0,102.0,19020.0,1.0,0.0,543379.0,404966.0,225961.0,495517.0,1197201.0,447629.0,324697.0,107913.0,157878.0,616457.0,0.0,0.0,,,0.0,87734.0
811,SC,2011,47.0,0.0,605.0,15100.0,96405.0,4196.0,346.0,19164.0,16.0,0.0,553573.0,366160.0,235465.0,478118.0,1181913.0,441969.0,331279.0,102664.0,143135.0,593010.0,0.0,0.0,,,0.0,96405.0
812,SC,2012,53.0,0.0,648.0,13515.0,99001.0,4812.0,277.0,20635.0,23.0,0.0,535952.0,298572.0,250482.0,462470.0,1086845.0,429518.0,327021.0,100770.0,128549.0,579707.0,0.0,0.0,,,0.0,99001.0
813,SC,2013,58.0,0.0,648.0,30152.0,97602.0,5506.0,1474.0,21144.0,5.0,0.0,566879.0,257319.0,236943.0,476318.0,1046704.0,447080.0,325949.0,102488.0,137260.0,584025.0,0.0,0.0,,,0.0,97602.0
814,SC,2014,117.0,0.0,648.0,24432.0,106451.0,5052.0,1317.0,20529.0,4.0,0.0,548246.0,305656.0,236041.0,474701.0,1057744.0,438442.0,336247.0,106745.0,147939.0,608383.0,0.0,0.0,,,0.0,106451.0
815,SC,2015,140.0,0.0,648.0,23897.0,98906.0,4698.0,1593.0,21355.0,4.0,0.0,555909.0,241217.0,284013.0,506268.0,1051699.0,460353.0,336325.0,111425.0,139067.0,608751.0,0.0,0.0,,,0.0,98906.0
816,SC,2016,412.0,0.0,648.0,20551.0,98936.0,4484.0,3051.0,22243.0,0.0,0.0,583883.0,221865.0,284225.0,516771.0,1079532.0,473785.0,329047.0,113311.0,139882.0,594076.0,0.0,0.0,,,6011.0,104947.0
817,SC,2017,2037.0,0.0,648.0,16906.0,102649.0,4340.0,3247.0,23028.0,0.0,0.0,568390.0,192751.0,287409.0,518289.0,1009493.0,481949.0,329504.0,111475.0,133528.0,583449.0,0.0,0.0,,,5951.0,108600.0
818,SC,2018,6949.0,0.0,648.0,27437.0,100531.0,4537.0,1761.0,23357.0,0.0,0.0,551151.0,205204.0,338951.0,521893.0,1095200.0,481705.0,332283.0,115783.0,150473.0,587709.0,0.0,0.0,,,6992.0,107523.0
819,SC,2019,10607.0,0.0,648.0,26503.0,99739.0,4164.0,1437.0,23290.0,0.0,0.0,585828.0,160703.0,342888.0,512344.0,1120801.0,474828.0,326410.0,114672.0,144753.0,567835.0,0.0,0.0,,,8179.0,107918.0
820,SD,2000,0.0,0.0,442.0,58304.0,1743.0,22.0,0.0,1925.0,0.0,1002.0,0.0,50602.0,38117.0,115982.0,105693.0,84690.0,53609.0,23289.0,34034.0,67649.0,44.0,0.0,,,0.0,1743.0
821,SD,2001,0.0,9.0,479.0,35461.0,1774.0,30.0,9.0,1810.0,0.0,1511.0,0.0,44372.0,37035.0,110278.0,55454.0,83083.0,42825.0,24609.0,33209.0,72085.0,0.0,0.0,,,0.0,1774.0
822,SD,2002,3.0,61.0,511.0,44290.0,1659.0,18.0,15.0,2050.0,0.0,3670.0,0.0,39957.0,41533.0,117651.0,56666.0,90621.0,50702.0,25520.0,34614.0,73779.0,1.0,0.0,,,0.0,1659.0
823,SD,2003,3.0,448.0,637.0,43298.0,1738.0,17.0,12.0,2030.0,0.0,9038.0,0.0,43017.0,43868.0,112405.0,59898.0,85133.0,58129.0,26123.0,35126.0,75109.0,0.0,0.0,,,0.0,1738.0
824,SD,2004,3.0,1579.0,706.0,36033.0,1776.0,17.0,25.0,1918.0,0.0,18193.0,0.0,43562.0,41757.0,113035.0,48867.0,86438.0,66742.0,25162.0,32668.0,77808.0,0.0,3.0,,,0.0,1776.0
825,SD,2005,3.0,1581.0,813.0,30743.0,1529.0,18.0,83.0,2334.0,0.0,24400.0,0.0,36952.0,42848.0,118131.0,21723.0,88269.0,76611.0,26341.0,33220.0,81908.0,0.0,1.0,,,0.0,1529.0
826,SD,2006,4.0,1478.0,867.0,33693.0,1405.0,3.0,240.0,2189.0,2.0,31633.0,0.0,39570.0,40861.0,115984.0,30622.0,88259.0,82393.0,26016.0,32204.0,82283.0,0.0,0.0,,,0.0,1405.0
827,SD,2007,4.0,1483.0,933.0,28834.0,1532.0,3.0,325.0,2869.0,3.0,33589.0,0.0,33256.0,54099.0,117157.0,7561.0,92108.0,92154.0,28079.0,34216.0,84327.0,0.0,0.0,,,0.0,1532.0
828,SD,2008,4.0,1430.0,1456.0,29494.0,1668.0,21.0,279.0,3307.0,2.0,44359.0,0.0,43098.0,65453.0,112453.0,23256.0,87283.0,112405.0,29499.0,38076.0,86269.0,0.0,0.0,,,0.0,1668.0
829,SD,2009,5.0,4109.0,1576.0,43261.0,2084.0,66.0,296.0,3394.0,1.0,51333.0,0.0,37480.0,66317.0,115138.0,45678.0,89562.0,121404.0,30083.0,37866.0,84176.0,1.0,0.0,,,0.0,2084.0
830,SD,2010,5.0,13383.0,1716.0,51110.0,2327.0,4.0,239.0,3891.0,0.0,56279.0,0.0,39061.0,72926.0,112308.0,80292.0,92146.0,130742.0,29995.0,36701.0,85785.0,0.0,0.0,,,0.0,2327.0
831,SD,2011,5.0,25925.0,1962.0,64205.0,2183.0,447.0,814.0,3674.0,2.0,55132.0,0.0,32112.0,73973.0,111107.0,115870.0,92774.0,131013.0,29633.0,37130.0,85964.0,0.0,0.0,,,0.0,2183.0
832,SD,2012,6.0,22399.0,1868.0,56915.0,1870.0,398.0,799.0,3774.0,0.0,52733.0,0.0,35574.0,71501.0,114419.0,102881.0,96399.0,130710.0,28161.0,32897.0,85332.0,0.0,0.0,,,0.0,1870.0
833,SD,2013,6.0,25643.0,1868.0,38761.0,2344.0,452.0,1264.0,3801.0,0.0,54493.0,0.0,34246.0,84527.0,111148.0,69331.0,94761.0,135847.0,31494.0,38555.0,88123.0,0.0,0.0,,,0.0,2344.0
834,SD,2014,9.0,22218.0,1868.0,52288.0,2383.0,428.0,1141.0,3868.0,0.0,55255.0,0.0,33062.0,83919.0,111365.0,85907.0,95873.0,135392.0,31733.0,38774.0,88313.0,0.0,0.0,,,0.0,2383.0
835,SD,2015,10.0,23274.0,1868.0,45202.0,2545.0,424.0,1021.0,4121.0,0.0,58511.0,0.0,19616.0,83370.0,113333.0,58370.0,98769.0,138724.0,30594.0,35063.0,83214.0,0.0,0.0,,,0.0,2545.0
836,SD,2016,15.0,34290.0,1868.0,44365.0,2146.0,519.0,1447.0,4157.0,0.0,58760.0,0.0,26660.0,85021.0,111297.0,95776.0,98525.0,137991.0,30536.0,35111.0,82374.0,0.0,0.0,,,0.0,2146.0
837,SD,2017,32.0,27255.0,1868.0,48419.0,2114.0,544.0,1206.0,4131.0,0.0,60839.0,0.0,26114.0,85339.0,111260.0,82731.0,98248.0,142216.0,31149.0,35310.0,83677.0,0.0,0.0,,,0.0,2114.0
838,SD,2018,29.0,25810.0,1868.0,57048.0,3215.0,575.0,1140.0,4102.0,0.0,62118.0,0.0,27618.0,95548.0,114216.0,107668.0,99685.0,145335.0,33788.0,40944.0,83267.0,0.0,0.0,,,0.0,3215.0
839,SD,2019,33.0,24839.0,1868.0,70484.0,2802.0,543.0,913.0,4046.0,0.0,61077.0,0.0,31420.0,97421.0,115032.0,141950.0,98484.0,145318.0,34876.0,42534.0,80490.0,0.0,0.0,,,0.0,2802.0
840,TN,2000,53.0,0.0,43.0,65248.0,44636.0,8181.0,0.0,0.0,0.0,2340.0,269327.0,705059.0,280666.0,697006.0,831256.0,583004.0,476703.0,163491.0,219977.0,754133.0,0.0,0.0,,,0.0,44636.0
841,TN,2001,50.0,0.0,50.0,71778.0,57506.0,6849.0,35.0,0.0,0.0,2597.0,298424.0,687352.0,265461.0,710358.0,857050.0,579903.0,505183.0,161412.0,215834.0,747272.0,0.0,0.0,,,0.0,57506.0
842,TN,2002,44.0,41.0,54.0,81116.0,56732.0,6790.0,56.0,0.0,0.0,3579.0,287927.0,655906.0,263690.0,737521.0,793925.0,613307.0,493757.0,162128.0,224038.0,741812.0,0.0,0.0,,,0.0,56732.0
843,TN,2003,39.0,40.0,70.0,121537.0,51270.0,7021.0,46.0,0.0,0.0,4214.0,251718.0,621425.0,265806.0,755915.0,732277.0,629695.0,489687.0,166073.0,220243.0,747150.0,0.0,0.0,,,0.0,51270.0
844,TN,2004,34.0,38.0,76.0,104248.0,64773.0,6807.0,92.0,0.0,0.0,3838.0,298369.0,648005.0,238761.0,765332.0,809507.0,630253.0,495139.0,164438.0,218928.0,773947.0,0.0,0.0,,,0.0,64773.0
845,TN,2005,29.0,33.0,87.0,93086.0,57112.0,7929.0,310.0,11875.0,0.0,3636.0,290153.0,657711.0,238400.0,782393.0,760975.0,645178.0,495478.0,165131.0,232527.0,803050.0,0.0,0.0,,,0.0,57112.0
846,TN,2006,35.0,542.0,101.0,76859.0,50975.0,6182.0,890.0,12536.0,0.0,3614.0,257523.0,677174.0,230047.0,785006.0,705503.0,648760.0,486504.0,162012.0,223949.0,811411.0,0.0,0.0,,,0.0,50975.0
847,TN,2007,36.0,494.0,123.0,48823.0,49644.0,6778.0,1207.0,16035.0,16.0,3807.0,301038.0,672766.0,229520.0,772390.0,711740.0,651791.0,465059.0,166426.0,231648.0,830299.0,0.0,0.0,,,0.0,49644.0
848,TN,2008,37.0,494.0,146.0,55636.0,60302.0,5930.0,1036.0,21873.0,21.0,4582.0,282514.0,643796.0,238441.0,713730.0,656234.0,611805.0,458417.0,167411.0,236784.0,809504.0,0.0,0.0,,,0.0,60302.0
849,TN,2009,34.0,505.0,182.0,99669.0,48723.0,6443.0,1098.0,26372.0,2.0,9407.0,281996.0,477713.0,223019.0,655987.0,541294.0,595889.0,375627.0,161267.0,224570.0,730130.0,0.0,0.0,,,0.0,48723.0
850,TN,2010,50.0,396.0,205.0,79392.0,56046.0,6628.0,887.0,23895.0,1.0,9444.0,289930.0,515464.0,263365.0,686814.0,514384.0,621841.0,404072.0,170014.0,251117.0,809776.0,0.0,0.0,,,0.0,56046.0
851,TN,2011,55.0,516.0,199.0,93037.0,55061.0,4750.0,3024.0,24693.0,2.0,9968.0,281682.0,481127.0,267929.0,677766.0,514909.0,618339.0,413364.0,163659.0,231511.0,774667.0,0.0,0.0,,,0.0,55061.0
852,TN,2012,173.0,452.0,213.0,78942.0,58971.0,4532.0,2811.0,25927.0,3.0,9016.0,263045.0,423086.0,281007.0,651332.0,473324.0,598452.0,415983.0,151909.0,201929.0,717999.0,0.0,0.0,,,0.0,58971.0
853,TN,2013,713.0,446.0,213.0,118721.0,60378.0,5120.0,4429.0,27000.0,9.0,9285.0,297732.0,399768.0,284750.0,660649.0,507947.0,602302.0,412259.0,178588.0,226834.0,721282.0,0.0,0.0,,,0.0,60378.0
854,TN,2014,856.0,486.0,213.0,84645.0,63069.0,5071.0,4293.0,26788.0,9.0,9267.0,289401.0,427509.0,313887.0,677715.0,483346.0,616826.0,413161.0,183509.0,242446.0,753136.0,0.0,0.0,,,0.0,63069.0
855,TN,2015,1294.0,427.0,213.0,89288.0,61479.0,5474.0,3797.0,25685.0,3.0,9098.0,261037.0,370650.0,322468.0,694084.0,399205.0,625520.0,404971.0,189206.0,226662.0,738008.0,0.0,0.0,,,0.0,61479.0
856,TN,2016,1546.0,348.0,213.0,62538.0,58623.0,5411.0,5485.0,26808.0,3.0,9630.0,309357.0,379775.0,336341.0,709367.0,486244.0,638442.0,412995.0,187855.0,217210.0,755433.0,0.0,0.0,,,0.0,58623.0
857,TN,2017,1679.0,399.0,213.0,80071.0,52816.0,5589.0,4732.0,27383.0,3.0,9612.0,332779.0,334567.0,331613.0,701319.0,520192.0,644002.0,396487.0,181989.0,204683.0,722891.0,74.0,0.0,,,0.0,52816.0
858,TN,2018,2378.0,373.0,213.0,93705.0,56188.0,5446.0,4513.0,26607.0,37.0,9377.0,378224.0,251835.0,404318.0,707560.0,497185.0,651913.0,398265.0,203676.0,244002.0,739783.0,0.0,0.0,,,134.0,56322.0
859,TN,2019,3769.0,338.0,213.0,90206.0,52865.0,3625.0,3656.0,27408.0,55.0,9069.0,372992.0,216876.0,414614.0,720860.0,518171.0,667375.0,386309.0,198915.0,232513.0,685312.0,0.0,0.0,,,1606.0,54471.0
860,TX,2000,547.0,5020.0,562.0,8456.0,73004.0,8482.0,0.0,5419.0,0.0,0.0,391670.0,1548184.0,4550106.0,5767121.0,3740681.0,2562943.0,6124999.0,584869.0,647910.0,2220866.0,8.0,63.0,,,0.0,73004.0
861,TX,2001,541.0,12271.0,639.0,12403.0,63537.0,7144.0,145.0,5485.0,0.0,0.0,398535.0,1492977.0,4382935.0,5773459.0,3633114.0,2674290.0,5902867.0,563686.0,669079.0,2132624.0,12.0,10.0,,,0.0,63537.0
862,TX,2002,535.0,27021.0,694.0,11429.0,71245.0,10104.0,231.0,2390.0,0.0,0.0,371923.0,1550325.0,4444506.0,5924672.0,3663494.0,2768394.0,5974221.0,595156.0,682324.0,2220933.0,274.0,1021.0,,,0.0,71245.0
863,TX,2003,532.0,26020.0,914.0,9077.0,69859.0,9055.0,191.0,1946.0,0.0,0.0,348485.0,1603971.0,4177143.0,5978776.0,3621949.0,2669237.0,5968897.0,590379.0,673408.0,2126773.0,272.0,1012.0,,,0.0,69859.0
864,TX,2004,518.0,31427.0,1007.0,13027.0,66570.0,8264.0,380.0,2306.0,0.0,0.0,421660.0,1626029.0,4039787.0,6161289.0,3765496.0,2697538.0,6091474.0,561055.0,648587.0,2075670.0,270.0,1005.0,,,0.0,66570.0
865,TX,2005,501.0,42368.0,1161.0,13324.0,72043.0,8120.0,1285.0,1391.0,11.0,0.0,398994.0,1627863.0,3621139.0,5986530.0,3775733.0,2722539.0,5408137.0,573630.0,672288.0,2162841.0,266.0,1005.0,,,0.0,72043.0
866,TX,2006,507.0,66165.0,1296.0,6566.0,69034.0,8665.0,3690.0,37570.0,28.0,0.0,430593.0,1610301.0,3544789.0,6082506.0,3752398.0,2854808.0,5412219.0,558444.0,644153.0,2207822.0,271.0,996.0,,,0.0,69034.0
867,TX,2007,519.0,89019.0,1486.0,16254.0,73831.0,10656.0,5003.0,53641.0,77.0,0.0,429577.0,1609155.0,3626526.0,5912137.0,3681815.0,2885002.0,5250170.0,565674.0,676088.0,2402412.0,545.0,1374.0,,,0.0,73831.0
868,TX,2008,550.0,159881.0,1699.0,10243.0,88780.0,11230.0,4293.0,63786.0,116.0,10498.0,425682.0,1605925.0,3653462.0,5240915.0,3669055.0,2800965.0,4746475.0,587772.0,681223.0,2447337.0,3279.0,3456.0,,,0.0,88780.0
869,TX,2009,622.0,195455.0,2057.0,10040.0,53582.0,10575.0,4552.0,66734.0,129.0,9206.0,434024.0,1497854.0,3481133.0,5061252.0,3498698.0,2690110.0,4478126.0,607183.0,674581.0,2434452.0,1526.0,1150.0,,,0.0,53582.0
870,TX,2010,854.0,256109.0,2316.0,12310.0,69064.0,16372.0,3678.0,86010.0,57.0,11427.0,432036.0,1568060.0,3689581.0,5403084.0,3579111.0,2671519.0,5085154.0,638202.0,737716.0,2480622.0,1018.0,1059.0,,,0.0,69064.0
871,TX,2011,1280.0,296805.0,2488.0,5471.0,67924.0,23085.0,12533.0,102112.0,213.0,13009.0,414881.0,1695239.0,3800578.0,5398275.0,3891050.0,2691744.0,5132082.0,666112.0,735904.0,2607418.0,281.0,1046.0,,,0.0,67924.0
872,TX,2012,2419.0,306550.0,2478.0,5562.0,65816.0,23948.0,15541.0,95710.0,223.0,15180.0,402823.0,1498818.0,3964124.0,5508137.0,3797942.0,2701890.0,5367557.0,656147.0,671505.0,2467513.0,279.0,1041.0,,,0.0,65816.0
873,TX,2013,3222.0,342270.0,2478.0,4580.0,70099.0,25169.0,29299.0,95562.0,331.0,11139.0,400353.0,1597357.0,4131225.0,5830863.0,3695553.0,2958349.0,5686489.0,676800.0,725005.0,2589275.0,31.0,2314.0,,,0.0,70099.0
874,TX,2014,4816.0,380449.0,2478.0,3670.0,69344.0,25495.0,25589.0,105626.0,240.0,16187.0,410907.0,1585961.0,4060590.0,5815030.0,3698706.0,2945566.0,5602633.0,699546.0,758849.0,2628970.0,44.0,1492.0,,,0.0,69344.0
875,TX,2015,6397.0,417802.0,2478.0,8913.0,54367.0,27029.0,28156.0,109235.0,258.0,18088.0,411571.0,1340422.0,4263856.0,6033758.0,3804128.0,3001945.0,5766826.0,701828.0,741081.0,2554962.0,0.0,863.0,,,0.0,54367.0
876,TX,2016,10946.0,531124.0,2478.0,12389.0,53207.0,27667.0,42382.0,121599.0,312.0,18482.0,440109.0,1323111.0,4151065.0,6182077.0,3804491.0,3096279.0,5888088.0,698986.0,704826.0,2606631.0,0.0,6648.0,,,0.0,53207.0
877,TX,2017,25155.0,617833.0,2478.0,9784.0,55167.0,25328.0,37205.0,123119.0,345.0,18689.0,403523.0,1451978.0,3987778.0,6295307.0,3764642.0,3123241.0,6018908.0,688635.0,683914.0,2665471.0,33.0,19110.0,,,0.0,55167.0
878,TX,2018,36299.0,689177.0,2478.0,10255.0,59313.0,27387.0,42161.0,124548.0,400.0,17714.0,430597.0,1189311.0,4596601.0,6724202.0,3983903.0,3235350.0,6571454.0,760484.0,796312.0,2653825.0,19899.0,3971.0,,,0.0,59313.0
879,TX,2019,48385.0,744639.0,2478.0,13139.0,59330.0,21569.0,38343.0,127571.0,377.0,15190.0,431234.0,992721.0,4779527.0,6856584.0,3934347.0,3332917.0,6678267.0,741193.0,797788.0,2677250.0,241.0,15411.0,,,5532.0,64863.0
880,US,2000,63469.0,57057.0,164399.0,2811116.0,2261714.0,510803.0,0.0,136533.0,0.0,99179.0,7862349.0,22575538.0,23815294.0,38156682.0,37963850.0,26479327.0,26402035.0,8217106.0,11191046.0,26405183.0,165797.0,50598.0,93777.0,28414.0,0.0,2261714.0
881,US,2001,61674.0,69617.0,164460.0,2241858.0,2010194.0,363879.0,1310.0,143740.0,15.0,107582.0,8028853.0,21906355.0,22747645.0,38086322.0,37170137.0,26199403.0,25094919.0,8130952.0,10950544.0,25663402.0,131363.0,56207.0,62633.0,33373.0,0.0,2010194.0
882,US,2002,59980.0,105334.0,171164.0,2689017.0,1995282.0,402006.0,2088.0,171191.0,18.0,130036.0,8145429.0,21902852.0,23513540.0,38120057.0,37962901.0,26770525.0,25115116.0,8234660.0,11211838.0,26210327.0,125491.0,53895.0,80395.0,19637.0,0.0,1995282.0
883,US,2003,58432.0,113273.0,173445.0,2792539.0,2002040.0,401348.0,1724.0,233363.0,25.0,167976.0,7959622.0,22322634.0,22822564.0,38711733.0,38009849.0,26836560.0,24927141.0,8383993.0,11576294.0,26110885.0,103706.0,81802.0,68415.0,17900.0,0.0,2002040.0
884,US,2004,58376.0,141664.0,178147.0,2688468.0,2121252.0,389044.0,3425.0,293328.0,49.0,200975.0,8222774.0,22464302.0,22927283.0,40144938.0,38666458.0,27780836.0,25818225.0,8426542.0,11387126.0,26601055.0,116725.0,78128.0,170463.0,32701.0,0.0,2121252.0
885,US,2005,57893.0,178088.0,180703.0,2702942.0,2135154.0,403219.0,11589.0,335148.0,160.0,227117.0,8160810.0,22793450.0,22567133.0,40215687.0,39550490.0,28215169.0,24825318.0,8397356.0,11527769.0,27143810.0,149887.0,65343.0,87526.0,43335.0,0.0,2135154.0
886,US,2006,60755.0,263738.0,181200.0,2869035.0,2099320.0,396561.0,33293.0,452620.0,441.0,279906.0,8214626.0,22444214.0,22225318.0,39710036.0,39360450.0,28656870.0,24903256.0,8173938.0,10752387.0,26901536.0,145663.0,82814.0,100876.0,40089.0,0.0,2099320.0
887,US,2007,65621.0,340503.0,185774.0,2446389.0,2088775.0,413235.0,45131.0,568597.0,863.0,368222.0,8458589.0,22747914.0,23670821.0,39338645.0,40274184.0,28772381.0,24793254.0,8479878.0,11334394.0,27536135.0,175362.0,68730.0,60998.0,35807.0,0.0,2088775.0
888,US,2008,74207.0,545548.0,192433.0,2511108.0,2058985.0,435263.0,38732.0,799619.0,1195.0,517598.0,8426491.0,22382816.0,23836273.0,36752880.0,39867149.0,27388914.0,23895279.0,8652146.0,11589440.0,27238847.0,194550.0,82564.0,89354.0,48582.0,0.0,2058985.0
889,US,2009,78178.0,721129.0,200185.0,2668824.0,1934990.0,451687.0,41064.0,909653.0,909.0,601686.0,8355220.0,19691342.0,23421003.0,34801119.0,37964852.0,26561383.0,21797020.0,8511912.0,11290266.0,25808775.0,178074.0,61887.0,8598.0,32409.0,0.0,1934990.0
890,US,2010,91282.0,923427.0,207979.0,2538541.0,2216740.0,467912.0,33184.0,1061218.0,605.0,725970.0,8434433.0,20828382.0,24568039.0,35332362.0,39548526.0,26937555.0,23628680.0,8556516.0,11564126.0,26825642.0,153824.0,65190.0,30107.0,36278.0,0.0,2216740.0
891,US,2011,112429.0,1167636.0,212311.0,3102852.0,2213219.0,461793.0,113071.0,1064634.0,1705.0,753993.0,8268698.0,19663856.0,24953771.0,34638462.0,39183508.0,26547437.0,23885863.0,8594018.0,11323186.0,26516134.0,178447.0,51346.0,35162.0,24058.0,0.0,2213219.0
892,US,2012,158961.0,1340059.0,211592.0,2628702.0,2151214.0,466604.0,114714.0,1063847.0,1746.0,709127.0,8061822.0,17380923.0,26075691.0,33833231.0,37990288.0,26079164.0,24120136.0,8249826.0,10368960.0,25545399.0,202185.0,40929.0,28146.0,24162.0,0.0,2151214.0
893,US,2013,224524.0,1601359.0,214006.0,2562382.0,2338256.0,496436.0,182313.0,1091826.0,2395.0,706891.0,8244433.0,18038771.0,26788768.0,34428895.0,38176589.0,26564727.0,24704344.0,8721868.0,11445557.0,25664812.0,236278.0,38805.0,3411.0,20833.0,0.0,2338256.0
894,US,2014,337421.0,1727542.0,214490.0,2466577.0,2401077.0,515877.0,180784.0,1111288.0,2253.0,754861.0,8337559.0,17996577.0,27376838.0,34686912.0,38466206.0,26822998.0,24837961.0,9001985.0,11804502.0,25802608.0,226933.0,45374.0,1901.0,23461.0,0.0,2401077.0
895,US,2015,426734.0,1777306.0,211836.0,2321177.0,2311769.0,518371.0,190648.0,1153054.0,2226.0,773816.0,8336886.0,15548985.0,28179686.0,35402289.0,37674868.0,27194906.0,24754168.0,9082224.0,11256503.0,25076005.0,257928.0,31109.0,3470.0,21251.0,0.0,2311769.0
896,US,2016,570218.0,2095595.0,209604.0,2472442.0,2226478.0,503219.0,266092.0,1186881.0,2762.0,797895.0,8426753.0,14227138.0,28392790.0,35745211.0,37516337.0,27742498.0,24848860.0,8985361.0,10848387.0,24905724.0,248108.0,21202.0,5669.0,24808.0,72576.0,2299053.0
897,US,2017,776925.0,2342891.0,210233.0,2766967.0,2184576.0,495260.0,253312.0,1199125.0,2811.0,818620.0,8418968.0,13839632.0,28056891.0,36072613.0,37064025.0,27971752.0,25274901.0,8989242.0,10814450.0,24552078.0,224117.0,31973.0,1450.0,29984.0,78627.0,2263203.0
898,US,2018,915105.0,2482364.0,208865.0,2663138.0,2261489.0,487347.0,242904.0,1196632.0,3272.0,821022.0,8438068.0,13249958.0,31153833.0,36911537.0,38030985.0,28419581.0,26229826.0,9493136.0,12003897.0,25015129.0,198785.0,47101.0,2895.0,28542.0,94058.0,2355547.0
899,US,2019,1017111.0,2634834.0,201285.0,2563516.0,2236187.0,442447.0,231310.0,1206278.0,3038.0,796464.0,8451852.0,11314840.0,32169757.0,36885064.0,36887890.0,28461319.0,26336760.0,9442341.0,12008193.0,24017465.0,201487.0,68267.0,2868.0,23990.0,103644.0,2339831.0
900,UT,2000,44.0,0.0,2088.0,7611.0,4248.0,1413.0,0.0,996.0,0.0,0.0,0.0,403068.0,173439.0,267709.0,485926.0,220728.0,194593.0,68129.0,86486.0,174544.0,0.0,0.0,,,0.0,4248.0
901,UT,2001,41.0,0.0,2165.0,5253.0,2577.0,780.0,2.0,1310.0,0.0,0.0,0.0,384453.0,167582.0,260343.0,473665.0,212190.0,170684.0,71510.0,86207.0,173389.0,0.0,0.0,,,0.0,2577.0
902,UT,2002,39.0,0.0,2815.0,4657.0,2507.0,862.0,4.0,347.0,0.0,0.0,0.0,370551.0,172366.0,258209.0,494609.0,219663.0,128228.0,76383.0,91460.0,178060.0,30.0,0.0,,,0.0,2507.0
903,UT,2003,39.0,0.0,2539.0,4266.0,2631.0,776.0,3.0,266.0,0.0,0.0,0.0,379185.0,163527.0,276295.0,510586.0,223731.0,144707.0,70046.0,86975.0,178988.0,20.0,0.0,,,0.0,2631.0
904,UT,2004,37.0,0.0,2534.0,4506.0,2684.0,820.0,6.0,129.0,0.0,0.0,0.0,399704.0,164154.0,277469.0,500361.0,232476.0,151824.0,73897.0,93796.0,183435.0,51.0,0.0,,,0.0,2684.0
905,UT,2005,35.0,0.0,2503.0,7844.0,2380.0,845.0,20.0,2147.0,0.0,0.0,0.0,405546.0,168770.0,287578.0,510837.0,236578.0,165581.0,74329.0,91329.0,194342.0,140.0,3.0,,,0.0,2380.0
906,UT,2006,36.0,0.0,2562.0,7407.0,2195.0,1002.0,56.0,1807.0,0.0,0.0,0.0,382757.0,197894.0,310449.0,534357.0,260301.0,157982.0,74507.0,96030.0,190454.0,52.0,3.0,,,0.0,2195.0
907,UT,2007,40.0,0.0,2325.0,5325.0,2400.0,940.0,76.0,3122.0,0.0,0.0,0.0,391386.0,231125.0,299343.0,591911.0,259672.0,159501.0,76753.0,98209.0,186888.0,73.0,129.0,,,0.0,2400.0
908,UT,2008,45.0,236.0,3294.0,6583.0,2634.0,1161.0,65.0,3775.0,0.0,0.0,0.0,395878.0,237414.0,279108.0,606969.0,240012.0,156625.0,80006.0,104914.0,186480.0,42.0,186.0,,,0.0,2634.0
909,UT,2009,58.0,1557.0,3490.0,8152.0,1362.0,1332.0,69.0,4345.0,0.0,0.0,0.0,364994.0,223646.0,264893.0,546117.0,231337.0,141807.0,78559.0,101732.0,188814.0,28.0,147.0,,,0.0,1362.0
910,UT,2010,81.0,4368.0,3449.0,6785.0,1558.0,1438.0,56.0,5038.0,0.0,0.0,0.0,356148.0,229078.0,259599.0,519551.0,226437.0,148820.0,80230.0,102376.0,195618.0,59.0,44.0,,,0.0,1558.0
